"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"CACNA1B",21,8,0.00346412959054462,"no",1.22585874095477e-09,"up"
"DLG5",25,4,0.00349565103336118,"no",4.07301365975468e-48,"up"
"DDX3X",29,0,0.00353502529744916,"no",2.74568896520435e-06,"down"
"CXCR7",29,0,0.00373182333348873,"no",NA,NA
"GRM8",22,7,0.00375691631115494,"no",0.494669409811755,"down"
"NEK10",26,3,0.00393792512178561,"no",0.00283037716514141,"down"
"H2AFY",29,0,0.00406204925263849,"no",1.73246040552135e-11,"up"
"HDAC9",18,11,0.00407083311193141,"no",5.36504111658457e-05,"up"
"TYMS",26,3,0.00407350672277821,"no",3.55047959402909e-62,"up"
"ZFP36L1",28,1,0.00408586843940615,"no",1.63297944830205e-06,"up"
"DBF4",24,5,0.0040861958183895,"no",6.31567360429433e-74,"up"
"DDX50",29,0,0.00414795829757274,"no",1.8028592329514e-05,"up"
"PAX7",28,1,0.00424922671723363,"no",9.17368447941616e-11,"up"
"RARG",27,2,0.0043186221494852,"no",1.37020919904927e-06,"up"
"DNASE1",29,0,0.0044210245149611,"no",5.43552295848531e-34,"up"
"CHRND",26,3,0.00443780026157221,"no",0.000194264350832725,"up"
"REM1",25,4,0.00446331335135186,"no",1.2767550726475e-15,"down"
"GEMIN5",28,1,0.00447493952109271,"no",9.02080568963815e-16,"up"
"PI4KA",24,5,0.00458189234455924,"no",0.388988495459011,"down"
"CLASP1",28,1,0.00463928719023097,"no",6.88302835087267e-09,"up"
"GNPNAT1",29,0,0.00472180061056771,"no",2.26650576776887e-63,"up"
"CR2",29,0,0.00474751563603123,"no",0.435241796146728,"up"
"RGMA",24,5,0.00478216847317005,"no",4.7238745369946e-06,"up"
"CYR61",27,2,0.00480106283929282,"no",9.22421588731121e-10,"down"
"DDI2",27,2,0.00481893171959201,"no",5.6025248762621e-13,"up"
"RASL11B",29,0,0.0049204511544162,"no",3.63195805549579e-05,"up"
"DPCR1",28,1,0.00493769662131041,"no",0.0181884598358996,"up"
"SERPINE3",27,2,0.0049670983030478,"no",0.337408558057281,"down"
"ASB11",29,0,0.00506129576298049,"no",0.000843981597538919,"up"
"CACNG1",29,0,0.00513268616876139,"no",0.171748756699809,"down"
"CDK2",28,1,0.00518589555340595,"no",2.2858050151464e-24,"up"
