"","#wt","#mut","pvalue","is_significant"
"TBC1D7",9,0,0.00729082746686347,"no"
"DPF1",9,0,0.0073437132584319,"no"
"WWP1",9,0,0.00740087760263328,"no"
"STK19",9,0,0.00740087760263329,"no"
"KANSL3",7,2,0.00741273533234608,"no"
"CBLC",9,0,0.00742067649937194,"no"
"ZC3HAV1",9,0,0.00742860858996421,"no"
"MCF2",9,0,0.00746240001244209,"no"
"RB1",7,2,0.0074731144800097,"no"
"HIST1H1E",9,0,0.0074763518546537,"no"
"ERCC6L2",9,0,0.00759886838105111,"no"
"PRKCE",9,0,0.00760898552006236,"no"
"EMILIN1",7,2,0.00761874918650184,"no"
"NME6",8,1,0.0076660532103726,"no"
"MDS2",8,1,0.00769674544350422,"no"
"KLHL20",7,2,0.00770677967553489,"no"
"SEPT9",7,2,0.00780772967665092,"no"
"BRCA1",8,1,0.00791898869763141,"no"
"LGALS2",9,0,0.00800196223743519,"no"
"NAT8B",7,2,0.00800799244371802,"no"
"LOC554223",9,0,0.00802522844624572,"no"
"LRRC8A",9,0,0.00802734638381802,"no"
"WDR17",8,1,0.00808231475566506,"no"
"LGR4",8,1,0.00817657483426772,"no"
"WNT3",8,1,0.00819275970282045,"no"
"ZBTB25",8,1,0.00819507401640233,"no"
"ABCC6",8,1,0.00820202024360807,"no"
"NARS2",9,0,0.00844724767513679,"no"
"NTN1",9,0,0.00850045776298109,"no"
"DHTKD1",9,0,0.00860547906157957,"no"
"GPX4",9,0,0.0086167155676326,"no"
"PAN3",9,0,0.00863471967604778,"no"
"GNA12",8,1,0.00873723449202694,"no"
"CELF4",9,0,0.00885555205372214,"no"
"ACTA2",9,0,0.00895495635778363,"no"
"BARX2",7,2,0.0089573379475228,"no"
"ADK",9,0,0.00896192642662969,"no"
"BCAS3",6,3,0.00905333433595337,"no"
"TESK1",9,0,0.00905529758913076,"no"
"TDRD12",9,0,0.00914712072570907,"no"
"PTP4A3",8,1,0.00915818181965819,"no"
"CCNC",9,0,0.00916368437205226,"no"
"PLK2",9,0,0.00916842147062731,"no"
"CDCP1",8,1,0.00917343261156524,"no"
"AXIN1",8,1,0.00919889772823288,"no"
"RAPGEF5",8,1,0.00928592109904263,"no"
"SULT1E1",9,0,0.00928751966678521,"no"
"CYP19A1",8,1,0.00933743159952362,"no"
"MTMR7",9,0,0.00934514691559956,"no"
"SIRT2",8,1,0.00936327615387422,"no"
"KCNK16",9,0,0.00943457728888336,"no"
"TOP2B",9,0,0.00945887066743419,"no"
"STARD5",9,0,0.00954431158279516,"no"
"CSNK1G2",9,0,0.00959096450501565,"no"
"PDX1",9,0,0.00959834822518198,"no"
"GDEP",9,0,0.00961559546339952,"no"
"PCGF6",9,0,0.00963039950750047,"no"
"SOCS3",8,1,0.00964622196540525,"no"
"RGL4",8,1,0.00978229313405009,"no"
"WSB2",7,2,0.00978929547683887,"no"
"WDR45",9,0,0.00979701490448738,"no"
"PLS1",9,0,0.00979951989933754,"no"
"LATS2",9,0,0.00998384145839951,"no"
"KCNK4",8,1,0.0100016926717155,"no"
"ZNF408",9,0,0.0100169688184857,"no"
"ZBTB39",9,0,0.010037400648606,"no"
"NONO",9,0,0.0100476296565406,"no"
"EXO1",5,4,0.0100617274946699,"no"
"PPP1R12B",6,3,0.0101008451965205,"no"
"PVRL4",7,2,0.0101653120175865,"no"
"RASD1",9,0,0.0101891668996635,"no"
"SLX1B",9,0,0.0102462476196726,"no"
"SLX1A",9,0,0.0102462476196726,"no"
"MYOCD",9,0,0.0102644657447445,"no"
"DUSP18",9,0,0.0103114369808197,"no"
"PTPRN2",8,1,0.0103230205985603,"no"
"CYP26C1",9,0,0.0103769733433761,"no"
"TRPT1",9,0,0.0104243751824093,"no"
"WDR69",8,1,0.0104528003467854,"no"
"RBP7",8,1,0.0105181974411474,"no"
"OSM",9,0,0.0105543328304566,"no"
"MYL12A",9,0,0.0106426171735505,"no"
"MYL12B",9,0,0.0106426171735505,"no"
"C11orf70",7,2,0.0106715629138744,"no"
"IL1RAP",9,0,0.0106829501920556,"no"
"SQRDL",8,1,0.0107077505943084,"no"
"ZNF189",6,3,0.0107296676493658,"no"
"OLFML2B",7,2,0.0107500491191084,"no"
"ERAS",9,0,0.0108346583846083,"no"
"VAV3",9,0,0.0108701328030172,"no"
"QRFPR",6,3,0.0110274685272025,"no"
"LRFN4",9,0,0.0110378892254907,"no"
"TREML4",9,0,0.0112050006420545,"no"
"HOXA9",8,1,0.011209107515592,"no"
"HOXA10-HOXA9",8,1,0.011209107515592,"no"
"KBTBD10",9,0,0.0112106072136236,"no"
"NBEAL2",7,2,0.0112440795516164,"no"
"PIAS1",9,0,0.0112639865988738,"no"
"BRWD3",8,1,0.0113116808829232,"no"
"PHC2",9,0,0.0113628726925632,"no"
"ROS1",8,1,0.0113845535448032,"no"
"APC",9,0,0.0113997859168833,"no"
"CBX6",8,1,0.0114608762759407,"no"
"ANKRD62",8,1,0.0115314675331956,"no"
"WDTC1",9,0,0.0115340776164517,"no"
"VSTM5",8,1,0.011611700117607,"no"
"PDGFA",8,1,0.0116426817794143,"no"
"GPR132",7,2,0.0116991308345368,"no"
"DMTF1",8,1,0.0117079663545097,"no"
