"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_deleterious_mutation_frequency","tcga_nrSamplesInMutData"
"NCOR1",24,4,0.753174503699602,"no",-0.103671011565075,0.128777371581869,0.0113296246202778,0.305572749703147,15,3,0.430307676666122,"no","BLCA_LoF,BRCA_LoF,CH_LoF,DLBCL_LoF,HNSC_LoF,MBL_LoF,MESO_LoF,PRAD_LoF,SCLC_LoF","yes",0.0167910447761194,536
"MLH1",21,4,0.754041300345229,"no",-0.0461179632780353,0.113099747377055,0.015577872663193,0.142062421949925,16,1,NA,NA,"","yes",0.0111940298507463,536
"TRPC4",27,2,0.755460661002113,"no",-0.14000932612685,0.166786149702729,-0.124353877627392,0.0500998101954695,14,1,NA,NA,"","yes",0.00559701492537313,536
"AIP",33,2,0.757160016583779,"no",0.141563954399534,0.13455606875312,0.146562169153311,0.000670134004300493,21,1,NA,NA,"","yes",0.00186567164179104,536
"MAMDC2",32,2,0.757440971212869,"no",-0.0447621247892419,0.111630490761231,0.0556783280563293,0.0633605714174757,19,2,0.401200057994935,"no","","yes",0.00559701492537313,536
"FHOD3",24,4,0.757738545421209,"no",0.0383431911686542,0.183631557784233,0.0298453700254089,0.0169493809484484,16,3,0.193049753215042,"no","","yes",0.0298507462686567,536
"LCP1",25,2,0.758801711792189,"no",-0.0329540566989692,0.135768311628562,0.0578374492117172,0.0617295069633648,18,1,NA,NA,"","yes",0.00373134328358209,536
"PPM1G",32,2,0.75969266757229,"no",0.00891122570863349,0.143249922364159,0.0448261599542998,0.022215528408773,19,1,NA,NA,"","yes",0.00373134328358209,536
"OBSCN",12,7,0.760503606126457,"no",0.0393894992872099,0.0788400817942709,0.0163442283089657,0.0812528666433028,8,2,0.545524057084026,"no","","yes",0.0279850746268657,536
"PKN3",26,3,0.761939885425054,"no",0.0286769663294095,0.118187079882322,-0.0453889122196266,0.138577318341047,18,1,NA,NA,"","yes",0.00932835820895522,536
"BTRC",32,3,0.762059497655592,"no",-0.0273868192359672,0.159418202037426,-0.0228816167883257,0.111020222320531,20,1,NA,NA,"","yes",0.00559701492537313,536
"CDK12",28,4,0.762213744549257,"no",-0.31934648026706,0.283699093972489,-0.382272176466966,0.388779032070735,17,2,0.392052669446599,"no","CESC_LoF,CM_LoF,OV_LoF,PRAD_LoF,ST_LoF","yes",0.0167910447761194,536
"SIK3",29,2,0.762298295750427,"no",0.0296915580285281,0.189247745238388,0.170977881169032,0.145494657867567,18,1,NA,NA,"","yes",0.00373134328358209,536
"DPYD",26,3,0.762322308708342,"no",0.0474060268286636,0.0984154278548738,0.078098645527495,0.201337178298634,18,0,NA,NA,"","yes",0.00746268656716418,536
"CDK11B",29,3,0.762717479322269,"no",-0.59381998930453,0.349469765228448,-0.671722504679126,0.900626973635061,0,0,NA,NA,"","yes",0.00559701492537313,536
"RBM15",29,2,0.762720040721811,"no",-0.319699071807707,0.164886578393014,-0.320310958902547,0.152331961126645,17,1,NA,NA,"HNSC_LoF","yes",0.0111940298507463,536
"HDAC2",31,3,0.76293821658569,"no",0.0321253309313272,0.154429732628989,0.0706311540958785,0.150630914268567,21,1,NA,NA,"","yes",0.0111940298507463,536
"DDX46",33,2,0.763391193122767,"no",-0.509903653618898,0.251602902377363,-0.564570483558356,0.121825710825406,20,2,0.466560021843913,"no","","yes",0.0130597014925373,536
"PRDM10",31,2,0.764794253940165,"no",-0.130497246456013,0.234712452657731,-0.0272876048381726,0.0720815314878386,20,1,NA,NA,"","yes",0.0111940298507463,536
"TIAM1",25,2,0.765022237501422,"no",0.0321735863864755,0.110544248542327,-0.0140031108116689,0.064683023665607,19,0,NA,NA,"","yes",0.0149253731343284,536
"SOX11",32,2,0.766090579452558,"no",0.00041749346463461,0.0649593019592619,-0.09407656186748,0.0597351574946349,19,1,NA,NA,"","yes",0,536
"RABGAP1",30,5,0.766204659840362,"no",0.0136480486456526,0.12960365736745,0.0789306348893796,0.110015583248282,20,2,0.58049495243982,"no","","yes",0.00746268656716418,536
"RAPGEF2",29,2,0.767052541234611,"no",0.0453299205605421,0.126876351441522,0.115564431453322,0.0108615863550645,18,1,NA,NA,"","yes",0.0111940298507463,536
"NBEAL1",27,4,0.767108440641066,"no",-0.0493062081495644,0.252424704784148,-0.21520560561222,0.142195180454614,17,2,0.516424074289415,"no","","yes",0.0279850746268657,536
"MAP2K4",26,3,0.767415033819937,"no",0.100299430600144,0.166006951753569,0.145049522126556,0.136492064154047,19,0,NA,NA,"BRCA_LoF,CH_LoF,COREAD_LoF,PAAD_LoF","yes",0.0186567164179104,536
"KIF5C",25,4,0.768008448277616,"no",0.0588905962037387,0.237644108895602,0.0560711953587028,0.15208156396387,0,0,NA,NA,"","yes",0.00559701492537313,536
"PLAGL2",33,2,0.768623989684894,"no",-0.0630605683816303,0.12802877708272,0.0794300674355201,0.138449541216378,20,1,NA,NA,"","yes",0.0167910447761194,536
"ITSN1",29,3,0.76904903848754,"no",0.000490906589184434,0.235903815255791,-0.12842929333538,0.216409869979511,18,2,0.256947049467329,"no","","yes",0.0186567164179104,536
"NEK11",31,2,0.769083511467032,"no",-0.210884802888025,0.195319078338405,-0.154586660814669,0.00685435657678748,19,1,NA,NA,"","yes",0.00559701492537313,536
"ALB",31,2,0.769790231145193,"no",-0.0909045043951378,0.1891931177921,-0.199156346561093,0.027382038577841,22,0,NA,NA,"HC_Act","yes",0.00373134328358209,536
"KIF26A",23,7,0.769963789318999,"no",0.0217665618724175,0.125971236606068,-0.0965205528854028,0.0995153662479509,17,3,0.165825936460311,"no","","yes",0.0130597014925373,536
"CAND1",29,2,0.770181669044709,"no",-0.236835291387878,0.184112072988768,-0.173558884987551,0.177914540977295,20,0,NA,NA,"","yes",0.00373134328358209,536
"TNKS",21,6,0.770707908173891,"no",-0.0445624368695818,0.176668756091679,-0.049429632777831,0.131083000253218,15,5,0.800679879397319,"no","","yes",0.0130597014925373,536
"DMXL1",24,7,0.770807717737267,"no",-0.00608991093662906,0.189325669593316,0.0383853843666075,0.137085234993244,13,4,0.681029347204849,"no","","yes",0.0279850746268657,536
"PROKR1",30,2,0.770983739051023,"no",0.0248863206780096,0.101134348931187,0.0429186010316911,0.078016074535383,19,1,NA,NA,"","no",0,536
"CHUK",30,4,0.772419271449561,"no",0.0498385767978874,0.135086528268459,0.0108761534147077,0.167466771424768,18,3,0.322188630514268,"no","","yes",0.0111940298507463,536
"USP19",29,2,0.773138397762715,"no",-0.112564737924977,0.146809906110903,-0.0810008747281953,0.0449345488446177,18,2,0.58477115431124,"no","","yes",0.00559701492537313,536
"MFRP",31,4,0.773566865898547,"no",NA,NA,NA,NA,19,2,0.498926173528992,"no","","no",0.0111940298507463,536
"CDC7",34,2,0.773571581041075,"no",-0.639400362945945,0.545469021077087,-0.448238837380484,0.364544830353107,20,1,NA,NA,"","yes",0.00186567164179104,536
"HNRNPD",34,2,0.775225740059683,"no",-0.0100179697394343,0.220307960984164,0.144636972609103,0.0563146409270691,21,0,NA,NA,"","yes",0.00186567164179104,536
"ALX4",33,2,0.776106635669499,"no",0.0426258270380283,0.10626048691733,0.0687844840371071,0.0209785500292387,20,1,NA,NA,"","yes",0.0111940298507463,536
"PSTPIP2",31,2,0.776395437556196,"no",0.0333564520126139,0.194954613428237,0.0213672463096568,0.0650366141377574,21,0,NA,NA,"","yes",0.00373134328358209,536
"KIF27",25,7,0.776882956654834,"no",-0.064051415572652,0.196560872908243,-0.0945815153009725,0.0822025326372397,16,3,0.525415503245597,"no","","yes",0.00932835820895522,536
"MTA1",32,3,0.776999026949309,"no",0.0652879574275519,0.136285160571705,0.290532482943104,0.264700459173375,20,1,NA,NA,"","yes",0.00373134328358209,536
"ABCA13",9,11,0.777481887265427,"no",0.0626141661112252,0.080761933782589,0.066639147780381,0.0942783573262729,5,7,0.505101405673087,"no","","yes",0.0522388059701493,536
"AKAP10",34,2,0.777775755454474,"no",-0.0745817439251177,0.190637305353258,-0.0648274679639295,0.0437284196193734,21,0,NA,NA,"","yes",0.00186567164179104,536
"ABCA8",28,3,0.778355390811208,"no",0.10800181500079,0.103262722602003,0.139193190682458,0.125219874528626,18,0,NA,NA,"","yes",0.0130597014925373,536
"CPEB3",27,2,0.77989590552107,"no",0.104014749825119,0.122378429558406,0.196124378541231,0.052098981518868,18,1,NA,NA,"SBCC_Act","yes",0.00186567164179104,536
"EML3",33,2,0.781568316543313,"no",-0.0321873624267512,0.178657096750958,-0.0224793104042875,0.178851863662156,20,1,NA,NA,"","yes",0.00559701492537313,536
"CPVL",28,2,0.78245658910675,"no",0.0282695613708769,0.1743156575371,0.0341460675309799,0.025568485218045,18,2,0.25847439789557,"no","","yes",0.00373134328358209,536
"SACS",20,9,0.784086543754098,"no",0.0351177133180841,0.191988425621014,-0.000582652030951367,0.228656814669439,13,3,0.541445900931961,"no","","yes",0.041044776119403,536
"RNF17",26,2,0.786531031284927,"no",0.00935365011903822,0.27735403532496,-0.152912041201687,0.0449874942768475,16,1,NA,NA,"","no",0.0186567164179104,536
"GPR19",31,3,0.786614751331564,"no",0.0604858848313363,0.114817354228552,0.0322050362199108,0.138091708163401,21,1,NA,NA,"","yes",0.00373134328358209,536
"PARP4",31,2,0.787059556459367,"no",-0.189045609549127,0.21820931660835,-0.13239389656279,0.0126031255468675,18,1,NA,NA,"COREAD_ambiguous,MM_ambiguous","yes",0.00186567164179104,536
"TXNRD1",31,3,0.787272544725806,"no",-0.0128723645440209,0.163534485861921,-0.0738929340424199,0.0817247917565019,19,1,NA,NA,"","yes",0.00373134328358209,536
"HOXD10",31,2,0.787739130027363,"no",0.00444091096293841,0.147559806921369,0.0182004282241082,0.0183266425129329,19,1,NA,NA,"","yes",0.00373134328358209,536
"CCBE1",26,2,0.78902493148588,"no",0.0447001392407422,0.19184451237353,0.0837915644463793,0.0623596285090028,19,1,NA,NA,"","yes",0.00373134328358209,536
"GJB3",34,2,0.789042481286106,"no",-0.00334153882330896,0.141797480715072,0.105874937063482,0.143229966874573,22,0,NA,NA,"","yes",0.00746268656716418,536
"ANK2",26,7,0.789931078791639,"no",0.0084298990982454,0.118958956012682,0.0651349232303026,0.112451418161509,16,4,0.66066680127859,"no","","yes",0.0335820895522388,536
"TBC1D10B",30,3,0.790885193189609,"no",-0.130926957149125,0.172568147614136,0.0965954573277866,0.127168802736455,17,2,0.482295527130979,"no","","yes",0.00373134328358209,536
"RAB6B",29,2,0.791472380383993,"no",-0.019100198478316,0.202745105099519,-0.0052560231666389,0.0410742970165358,17,1,NA,NA,"","yes",0.0111940298507463,536
"CDKN2A",30,2,0.791654576533025,"no",0.0465688265428374,0.0740549230880043,0.150653363613729,0.104575939765236,18,1,NA,NA,"ACY_LoF,BLCA_LoF,BRCA_LoF,CH_LoF,CM_LoF,ESCA_LoF,GBM_LoF,HC_LoF,HNSC_LoF,LGG_LoF,LUAD_LoF,LUSC_LoF,NSCLC_LoF,OS_LoF,PAAD_LoF,RCCC_LoF,SSCC_LoF,ST_LoF,VV_LoF","yes",0,536
"SSH2",29,3,0.79350411677783,"no",-0.067591144208706,0.331565552883378,0.0157112592182529,0.033542561565245,17,2,0.583572064739152,"no","","yes",0.0130597014925373,536
"SLC38A6",30,3,0.793811940835968,"no",-0.00384258258883073,0.158245139981686,-0.0920590245789453,0.0873434766802803,20,2,0.594918373428836,"no","","yes",0.00559701492537313,536
"TRIM28",31,2,0.794157403607836,"no",-0.0449577721728731,0.198567179825745,-0.210686726412833,0.4415116659033,21,1,NA,NA,"","yes",0.00186567164179104,536
"DPP6",25,5,0.795080313282533,"no",0.020499260829106,0.117949706898185,0.0218040325258059,0.0574648545993594,0,0,NA,NA,"","yes",0.00746268656716418,536
"PYGO2",33,4,0.796144946553671,"no",-0.142803879968062,0.208409478531076,-0.176857864697014,0.0249788219504352,19,3,0.410416817730195,"no","","yes",0.0130597014925373,536
"CACNA1E",22,5,0.796265078326783,"no",-0.0375830556076392,0.229829008061479,-0.0973312568568477,0.247886402697573,14,2,0.289679754397997,"no","","yes",0.0223880597014925,536
"PDGFRA",32,2,0.797188882112253,"no",0.00917476013228092,0.146195116339787,0.0739916916692311,0.138855047279092,19,1,NA,NA,"GBM_Act,HGG_Act,LGG_Act,LUSC_Act,PIA_Act","yes",0.0130597014925373,536
"TTC16",28,2,0.797874782586524,"no",0.0240152859244038,0.14742363886525,0.243483878063226,0.092474302512648,17,0,NA,NA,"","yes",0.00373134328358209,536
"LMBR1L",35,2,0.797977525784755,"no",0.030043811959138,0.159029019240586,0.00838098254742072,0.0163481858728382,21,1,NA,NA,"","yes",0.00186567164179104,536
"DHX29",29,2,0.798436885222764,"no",-0.176135883666647,0.268850786544294,-0.0706467566944909,0.0800090721930381,20,1,NA,NA,"","yes",0.0149253731343284,536
"ADAM17",33,2,0.799221880630983,"no",0.0368746323777931,0.191102009172243,0.011572873550611,0.00729418400911611,20,1,NA,NA,"","yes",0.00559701492537313,536
"LEF1",33,2,0.800809975257954,"no",-0.00616863761317457,0.143408145772976,0.378416115895931,0.522110205197919,19,2,0.504946245270904,"no","","yes",0.00186567164179104,536
"FKBP2",32,2,0.802383513971245,"no",0.0374310191318121,0.103198783735307,0.277043396007295,0.187577220931063,20,1,NA,NA,"","yes",0,536
"ANXA13",30,2,0.802681515423202,"no",-0.0976188732191551,0.192690105582315,-0.117600127848355,0.110178740518689,19,2,0.556678564910595,"no","","yes",0.00373134328358209,536
"PHF2",28,3,0.803037207439891,"no",-0.0170787569667112,0.107472799211526,0.0600735416639237,0.0965932018354754,18,1,NA,NA,"","yes",0.00746268656716418,536
"FBLN1",26,2,0.805413862531535,"no",0.00303350373044825,0.115552343996884,0.0794982722160422,0.0390526447268078,18,1,NA,NA,"BC_Act","yes",0.00186567164179104,536
"ANKRD32",28,2,0.805613214556674,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.00932835820895522,536
"SIX4",30,2,0.806638117113693,"no",-0.150097574858478,0.225270852051512,0.113535942900216,0.256686687397294,18,1,NA,NA,"","yes",0.00186567164179104,536
"GRB14",31,3,0.807088915573777,"no",0.218904149176835,0.187879573218863,0.162218197599901,0.262458814038354,20,1,NA,NA,"","yes",0.00559701492537313,536
"TG",21,3,0.807904482577422,"no",0.00253547230731297,0.157465730917939,-0.0542288921576684,0.0974894628689757,15,2,0.254649604148354,"no","","yes",0.0205223880597015,536
"CSNK1G3",26,2,0.80807455761182,"no",0.0317975891021472,0.141868124149849,-0.019049963308827,0.0257978111139578,19,2,0.456894359019983,"no","","yes",0.00746268656716418,536
"RUNX1T1",26,2,0.808231408413987,"no",0.0502958316905609,0.0836361305606652,0.0685581685509118,0.0217307282638733,19,0,NA,NA,"HC_ambiguous,LGG_ambiguous,PRAD_ambiguous,SBCC_ambiguous,SCLC_ambiguous","yes",0.0167910447761194,536
"ITGA6",35,2,0.808541298569977,"no",-0.0180020174258269,0.116161139376702,-0.143050436660335,0.0923636576939665,22,0,NA,NA,"","yes",0.00746268656716418,536
"ADAMTS20",29,3,0.811526659498608,"no",-0.0740765645323306,0.200686106911438,-0.0456616641762909,0.093226630515102,18,1,NA,NA,"","no",0.0317164179104478,536
"GGA1",26,3,0.812275044678956,"no",-0.421878825971607,0.243588420221596,-0.356912654566356,0.322743527281295,18,2,0.285958527197081,"no","","yes",0.00186567164179104,536
"CD4",31,2,0.812522980776102,"no",0.00968482835936394,0.146233504606822,-0.242644092809444,0.174506175356167,20,2,0.508421519228706,"no","","yes",0.00373134328358209,536
"TINF2",32,2,0.812668563880663,"no",-0.00990378115501925,0.123703940359684,0.0396011648450714,0.0189711422698185,22,0,NA,NA,"","yes",0.00373134328358209,536
"SIRT5",31,2,0.81402251086544,"no",0.0194777264108763,0.153308463663891,0.0823096191459208,0.0673529867165811,20,0,NA,NA,"","yes",0,536
"ZMYND8",23,2,0.814713030186241,"no",-0.055069730730985,0.128072839886451,0.0259023034239236,0.0195217786861282,16,1,NA,NA,"","yes",0.00746268656716418,536
"C6",30,3,0.814755929905424,"no",0.0481665060621793,0.162858924109654,-0.0676340724877603,0.0226299142980396,21,0,NA,NA,"","yes",0.00746268656716418,536
"MAP4K1",33,2,0.815546054540945,"no",-0.0640551667095952,0.153463995167421,-0.010590195151214,0.287983941529612,20,0,NA,NA,"","yes",0.00373134328358209,536
"GRM8",24,2,0.815924929255201,"no",-0.0237185091462948,0.0918707615886922,0.117350937898838,0.136153789709538,16,1,NA,NA,"","yes",0.0167910447761194,536
"FRMPD1",25,4,0.816125446557733,"no",-0.0938140880045851,0.155288041955649,-0.0640364730834253,0.127135657652748,18,2,0.510573814553462,"no","","yes",0.0149253731343284,536
"PRKCA",29,2,0.816411043207063,"no",0.0739037455844445,0.159962594133536,0.0851317819663962,0.0572303600796308,16,1,NA,NA,"","yes",0.00559701492537313,536
"RAB14",31,3,0.816520798335569,"no",-0.159626246759379,0.189713576571195,-0.0594792316504596,0.205016795968824,20,2,0.869463329295859,"no","","yes",0,536
"CHRM5",31,2,0.816677139003335,"no",0.0171289130615439,0.120769356063939,-0.114645460089449,0.156253908100633,20,1,NA,NA,"","yes",0.00186567164179104,536
"ALG10",32,3,0.816841918457214,"no",-0.0712432130697309,0.122996171321447,-0.143674694827942,0.0823176237716245,20,1,NA,NA,"","yes",0.0149253731343284,536
"ALS2",29,2,0.817617307096124,"no",-0.00313244646536378,0.108364250406526,0.0744155621664766,0.16755569574879,19,2,0.560007727355701,"no","","yes",0.00559701492537313,536
"CHD1",28,4,0.819575817140156,"no",-0.0405458339688454,0.200661448191173,0.0225884541322278,0.105215381821482,19,3,0.51634536565004,"no","","yes",0.0242537313432836,536
"IL1B",32,2,0.820611313679476,"no",0.00950015995821592,0.130059414480768,0.115591471512269,0.0198686257852067,20,1,NA,NA,"","yes",0,536
"UBE3B",30,5,0.822109001004687,"no",-0.00135316580187712,0.223249385922419,0.0156669766604984,0.0831102397426717,17,3,0.32123101940941,"no","","yes",0.00746268656716418,536
"FOXN3",32,3,0.822203813774119,"no",-0.0219945384894981,0.12877431557463,0.0549552705497464,0.0783302142918549,21,0,NA,NA,"","yes",0.00932835820895522,536
"ERBB3",29,3,0.823009031178543,"no",-0.0352874683216875,0.128787494742365,-0.0437975827986575,0.0715246855231857,20,1,NA,NA,"BLCA_Act,BRCA_Act,CESC_Act,CH_Act,COREAD_Act,NB_Act,PRAD_Act,ST_Act,UCEC_Act,UCS_Act","yes",0.00746268656716418,536
"TOP2B",29,2,0.823354274157646,"no",0.0462986005347117,0.157571002684372,0.135702337079514,0.0616471528102444,19,0,NA,NA,"","yes",0.0298507462686567,536
"EIF2AK3",28,2,0.824469167221363,"no",-0.0717321027319175,0.197329754504749,-0.171508658795891,0.0463201699304665,18,1,NA,NA,"","yes",0.0111940298507463,536
"TEX15",26,2,0.82503788700522,"no",0.144135717002923,0.16068239284829,0.206030023590619,0.049299131025683,18,1,NA,NA,"","no",0.0317164179104478,536
"HERC5",29,4,0.825290195300485,"no",-0.0157455494066013,0.195711997848023,0.117812862487931,0.160068040682352,19,2,0.158820986001941,"no","","yes",0.00746268656716418,536
"PFKP",28,5,0.825484910533475,"no",-0.0711566519169628,0.135225988979553,-0.0966327079847981,0.0776195199780628,15,3,0.845243062158408,"no","","yes",0.0111940298507463,536
"FRYL",24,4,0.826267314561827,"no",0.0492802808229955,0.159138844324058,0.115552549813083,0.0537211717559075,16,2,0.79167662451007,"no","","yes",0.0205223880597015,536
"PRDM9",26,3,0.826602231525482,"no",0.0419540838877831,0.147530978215269,-0.070259428388119,0.105602892665735,18,0,NA,NA,"","no",0.0130597014925373,536
"COL5A2",24,4,0.827526307870429,"no",-0.0239012566793348,0.126536943189874,0.116901756186806,0.188334615511107,16,1,NA,NA,"","yes",0.0130597014925373,536
"NLGN2",30,2,0.827595472635366,"no",-0.0220719382257545,0.135913642158119,0.0050010892182024,0.0607866929117137,19,1,NA,NA,"","yes",0,536
"STX7",31,2,0.827972096390564,"no",0.0477475463215206,0.13317675394746,0.102447276282431,0.0193724183232666,20,1,NA,NA,"","yes",0.00746268656716418,536
"ALG10B",29,3,0.828802461701194,"no",0.120466427297378,0.285603287838101,0.0479424964181968,0.127175532657012,17,3,0.764969857939243,"no","","yes",0.00186567164179104,536
"TOPORS",33,2,0.829185172028296,"no",-0.0673263638339236,0.196888449095659,-0.0711087640340079,0.0577339327285591,20,1,NA,NA,"","yes",0.00746268656716418,536
"CHD9",21,8,0.82925794920924,"no",0.0111608242121382,0.174375659190317,0.149580844544836,0.246981496255509,13,5,0.109662983684094,"no","","yes",0.0317164179104478,536
"ATP10A",22,5,0.830296219800679,"no",-0.0487198425032315,0.211917998897032,-0.0199259307467667,0.0458897164886867,16,2,0.726446260079718,"no","","yes",0.0130597014925373,536
"AKAP13",30,2,0.83030214114584,"no",0.0798714424407236,0.214838392923356,0.0705152452082053,0.0141388704254924,20,1,NA,NA,"","yes",0.0149253731343284,536
"DMXL2",28,2,0.831399273375794,"no",0.0232097391345316,0.157083123738175,0.0642149261095175,0.00507020552567694,18,2,0.594643641564977,"no","","yes",0.0242537313432836,536
"GRID2",27,2,0.832117546771669,"no",-0.0229648555675813,0.245580763542856,0.0558052539408225,0.0622832558325355,20,0,NA,NA,"","no",0.00932835820895522,536
"TFPI",34,2,0.832321574258834,"no",0.0490498111318433,0.103427420048,0.13874695297489,0.136746360714425,21,1,NA,NA,"","yes",0.00559701492537313,536
"SEC31B",32,2,0.833344322101157,"no",-0.0959001177993362,0.149491907517127,-0.320748861644263,0.308837400591773,20,1,NA,NA,"","yes",0.00559701492537313,536
"CLCN7",33,2,0.833877770828358,"no",0.00464884560828464,0.184243461442291,0.145689147207102,0.032665537089306,21,0,NA,NA,"","yes",0.00559701492537313,536
"HDAC9",26,3,0.839259271821641,"no",0.0936440050404489,0.186998934372532,0.0450170980188564,0.0255796127565233,17,1,NA,NA,"","yes",0.0167910447761194,536
"GTF3C1",29,2,0.840435024106045,"no",-0.0654334599115405,0.215714658227608,-0.121446625863713,0.12832461236231,20,0,NA,NA,"","yes",0.0205223880597015,536
"ARHGAP23",24,2,0.840725341782243,"no",0.0401745303584976,0.10719906076435,0.0542001708663593,0.00145033399113951,15,1,NA,NA,"","yes",0.00373134328358209,536
"VCAN",19,3,0.841110629238665,"no",-0.0149158416740283,0.219185589888179,-0.0664903343295001,0.273796557149292,12,2,0.628175868846247,"no","","yes",0.0167910447761194,536
"RFC1",29,2,0.841421551104443,"no",-0.615052621120525,0.375256722869112,-0.38227625414266,0.128865731643149,20,0,NA,NA,"","yes",0.0130597014925373,536
"BCL6",31,2,0.842617417156333,"no",0.0327960166725634,0.151894071143386,0.0705143475261253,0.104950614331703,19,1,NA,NA,"DLBCL_Act,NHLY_Act","yes",0.00373134328358209,536
"IGSF21",29,2,0.842880731638242,"no",0.0243711305318846,0.265059369242366,0.127679780024301,0.106980485033208,20,0,NA,NA,"","yes",0,536
"INPP5F",31,2,0.843579109163353,"no",0.0799038250404606,0.137048580967687,-0.0162763605832469,0.0135263202146975,20,0,NA,NA,"","yes",0.0149253731343284,536
"TTN",4,17,0.8455508406451,"no",0.0694869460319036,0.139997068279409,0.0111528088632601,0.0577607573739515,2,10,0.695204153142241,"no","","yes",0.21455223880597,536
"TTC3",28,4,0.84574134948239,"no",0.12900282400141,0.12229433107117,0.153743801789071,0.0197493153543342,18,2,0.788262888844094,"no","","yes",0.0223880597014925,536
"MAP2K5",32,2,0.84597540109548,"no",-0.0918676773326323,0.158937854348305,0.0969836383654102,0.0661737114278978,22,0,NA,NA,"","yes",0,536
"PHF7",33,2,0.847085531388643,"no",-0.110735725389585,0.204930668607533,-0.261982214446253,0.157344690368622,21,1,NA,NA,"","yes",0.00373134328358209,536
"PCDH9",23,2,0.847344493900814,"no",-0.0546767032578483,0.151135970864023,-0.119980032907598,0.0576734422987669,12,1,NA,NA,"","yes",0.0149253731343284,536
"PTPRG",29,2,0.847529784887561,"no",-0.0814225835967533,0.180047344718318,-0.0324807369743814,0.060863649400904,20,1,NA,NA,"","yes",0.0130597014925373,536
"LRP6",26,2,0.8487238245716,"no",-0.114657101301726,0.091651237188544,0.047881972117845,0.173939587933135,17,1,NA,NA,"","yes",0.0111940298507463,536
"FOS",35,2,0.84913479443245,"no",-0.468104981531704,0.383453116076553,-0.63199507972028,0.171179535305085,21,1,NA,NA,"","yes",0.00373134328358209,536
"ELP2",31,2,0.849845437514955,"no",-0.0981807864428557,0.233272138390203,-0.0773538030868946,0.0424080514892714,18,2,0.535115691944005,"no","","yes",0.00186567164179104,536
"KMT2C",12,6,0.850968453609199,"no",-0.0206751305273586,0.0783488973920428,0.0575118730075104,0.137830363682669,8,3,0.563092038237981,"no","ACY_LoF,AML_LoF,AN_LoF,BLCA_LoF,BRCA_LoF,CESC_LoF,CH_LoF,CM_LoF,COREAD_LoF,ESCA_LoF,EWS_LoF,HC_LoF,HNSC_LoF,LUAD_LoF,LUSC_LoF,MBL_LoF,NSPH_LoF,OV_LoF,PAAD_LoF,PAIS_LoF,PCPG_LoF,PIA_LoF,PRAD_LoF,RCCC_LoF,RPC_LoF,SCLC_LoF,SG_LoF,SSCC_LoF,ST_LoF,THCA_LoF,UCEC_LoF,VV_LoF","yes",0.042910447761194,536
"SH3TC2",31,2,0.852899735823032,"no",0.00750594469487335,0.140816478975334,0.0826345224400047,0.0273174748910183,20,1,NA,NA,"","yes",0.00186567164179104,536
"MYO3A",26,2,0.853175491031162,"no",-0.043383435085768,0.201432026463404,-0.0576907822749486,0.10559146352071,18,1,NA,NA,"","yes",0.0298507462686567,536
"ARHGEF26",28,3,0.853942839570416,"no",0.140846983129412,0.0866166468419712,0.159307625282973,0.0235240313971835,16,2,0.528250728035832,"no","","yes",0.00559701492537313,536
"KIF1C",30,2,0.85445014403944,"no",-0.0116491238998436,0.160786401426799,-0.00485607319477058,0.0115951861445472,20,1,NA,NA,"","yes",0.00559701492537313,536
"DDX5",33,2,0.854589358487919,"no",-0.207201454219564,0.308401480090465,-0.114880212695394,0.211628734422626,20,1,NA,NA,"","yes",0.00373134328358209,536
"HDAC4",25,2,0.854826274441717,"no",-0.00188570416893562,0.0855908459856477,0.043073296419274,0.0171525316336187,14,2,0.578815389634672,"no","","yes",0.0149253731343284,536
"GNPNAT1",35,2,0.854995416830581,"no",-0.037009818116296,0.180816128197013,-0.0471687052840634,0.0226897069213333,21,1,NA,NA,"","yes",0.00373134328358209,536
"UCKL1",30,2,0.85594961976734,"no",-0.0210553660078511,0.101641795857031,0.0021382587968584,0.0235304973360977,17,1,NA,NA,"","yes",0.00186567164179104,536
"FAM83H",24,2,0.856292048220538,"no",-0.00563065075880601,0.147682259417275,0.12831120170075,0.0592430124809682,17,0,NA,NA,"","yes",0.00373134328358209,536
"SLC16A6",28,2,0.856954775137038,"no",-0.0413506763866899,0.143205108739188,-0.100097439609131,0.159643841548749,22,0,NA,NA,"","yes",0.00373134328358209,536
"KIF22",32,2,0.85703708160017,"no",-0.0745562225127486,0.123578910500437,0.0580896979620059,0.0483737461749891,19,1,NA,NA,"","yes",0.00559701492537313,536
"ASH1L",28,2,0.857360356665258,"no",-0.0342519295105573,0.163518708019608,0.176495806346875,0.163681847708754,16,1,NA,NA,"","yes",0.0279850746268657,536
"CDH24",30,3,0.858186880883568,"no",-0.119113513313109,0.138082881282856,-0.134251105460509,0.208078407598175,17,2,0.588514250154569,"no","","yes",0.0111940298507463,536
