"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"LOC554223",15,0,0.738630223054389,"no",NA,NA
"SIK3",14,1,0.738756669899721,"no",1.47382433775614e-36,"down"
"PIK3CB",14,1,0.738821529996105,"no",0.246829581460525,"down"
"FBXW2",15,0,0.738936728560273,"no",4.51012219472574e-11,"down"
"COL19A1",14,1,0.739138379305591,"no",6.43324986897279e-08,"down"
"ATP11A",14,1,0.739427833520445,"no",5.91666877535484e-67,"up"
"LCN1",15,0,0.739470329454502,"no",0.0832585504196709,"up"
"SCCPDH",13,2,0.739693161032246,"no",1.18163781878723e-09,"down"
"ASNS",13,2,0.741791192352329,"no",1.87053004156651e-56,"up"
"KIF25",15,0,0.741957545453253,"no",0.00026807364984727,"up"
"PARP16",14,1,0.74241659334621,"no",9.55349173220701e-55,"up"
"SLC39A1",13,2,0.74260025020258,"no",1.14588179923724e-50,"up"
"NUMB",14,1,0.742625000147534,"no",1.51259671425317e-07,"up"
"ATG2A",15,0,0.742759539720824,"no",1.35302813126998e-10,"down"
"CNOT7",15,0,0.742760199130411,"no",4.62636876140554e-05,"down"
"CCDC47",14,1,0.742821106142353,"no",1.707038704493e-11,"down"
"CDKL2",15,0,0.743164355437264,"no",3.27354313890547e-17,"down"
