"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"ACSL6",13,0.505098748865009,"no",0.0467511730036174,0.118855404631565,11,0.975675547917145,"no","",0.0369017115417959,"up","CTNNB1 (enriched, 35% vs 12%)","",364
"HMGN2",13,0.505190338151044,"no",0.249812762164646,0.215472530178498,11,1.09862847642258e-09,"yes","",1.81161073968106e-14,"up","TP53 (enriched, 28% vs 6%)","",364
"TRMT5",13,0.505190338151044,"no",-0.10072439074116,0.334292460368249,11,3.86921463039089e-09,"yes","",2.01418715188896e-14,"up","","",364
"GPR148",13,0.505220867853883,"no",0.0100069436355757,0.244239960929588,11,0.893584252064853,"no","",0.252665306721677,"down","","",364
"GPR139",13,0.505281927169758,"no",0.145127558114414,0.141484131347166,11,0.996805732745422,"no","",0.581005517293593,"down","","",364
"TM4SF19",13,0.505404045437399,"no",0.0548686324467213,0.295056441184882,11,0.963917216870834,"no","",1.36291937441809e-09,"up","","",364
"TM4SF19-TCTEX1D2",13,0.505404045437399,"no",0.0174116621367618,0.211413414144724,0,NA,NA,"",3.32656125091033e-05,"up","","",364
"CCNG1",13,0.506106215530665,"no",0.0671022636828812,0.250476093715278,11,0.677486568855421,"no","",8.55557840463696e-10,"up","","",364
"TDRD12",13,0.506380972826743,"no",0.0356172939341939,0.26346450481459,11,0.990703396405666,"no","",3.91794867662261e-08,"up","","",364
"GNB5",12,0.506412767428006,"no",0.0170293411308021,0.0546920267657743,10,0.999333488423383,"no","",2.03646929002463e-13,"up","CTNNB1 (depleted, 12% vs 35%)","",364
"ORM2",13,0.506533614499151,"no",-0.00367726374913607,0.101923525087111,11,0.754669967487336,"no","",3.33907784293242e-15,"down","","",364
"MAPRE1",12,0.506603228949692,"no",-0.0799092472350449,0.243408560745622,10,0.00111076840246157,"no","",5.40673316005058e-12,"up","TP53 (enriched, 26% vs 8%)","",364
"BCL11B",12,0.506730202484589,"no",-0.00897428775076295,0.160821058891743,10,0.999293671011445,"no","DLBCL_Act,GBM_Act,PAAD_Act,VV_Act",0.72558325226611,"up","","",364
