"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"SECTM1",21,3,0.0468658132777508,"no",2.00359924988678e-50,"up"
"C4A",22,2,0.0476242679386053,"no",2.39858392374677e-29,"up"
"SGCG",24,0,0.0476528252798048,"no",1.70898522673374e-08,"down"
"UBE4A",23,1,0.0476682520703542,"no",6.47989356113747e-14,"down"
"SIGLEC1",22,2,0.0477400404196922,"no",0.124265516223201,"down"
"SOCS2",23,1,0.0478816271200552,"no",4.7016518116653e-20,"down"
"REL",24,0,0.0479785004204288,"no",0.0042713399943272,"up"
"NACC1",23,1,0.0479818524389726,"no",2.62219562447866e-105,"up"
"CYP2A7",20,4,0.0479834384986081,"no",0.000818810466887161,"up"
"GJA4",24,0,0.0480178563045358,"no",3.12761692516296e-08,"down"
"PTP4A2",24,0,0.0481844979498441,"no",4.25435536926113e-22,"up"
"COQ5",24,0,0.0482484659228297,"no",0.000524182378864484,"up"
"ADRA1A",21,3,0.0483108529570621,"no",2.57438724535506e-13,"down"
"LAMP3",18,6,0.0483796923335387,"no",2.89142712349873e-20,"up"
"PPM1L",22,2,0.0484072727663303,"no",1.0735741814392e-21,"down"
"MED31",24,0,0.0485106553537532,"no",0.643615916304519,"down"
"NNMT",23,1,0.0486190356743716,"no",4.46524094990967e-09,"down"
"CDC23",24,0,0.0486967453231137,"no",0.0184534792457867,"up"
"SIRPB1",18,6,0.0489697033027988,"no",0.052606632775534,"up"
"NOC2L",22,2,0.049044974343237,"no",8.6423622860771e-41,"up"
"ZBTB4",23,1,0.0491427922562528,"no",1.5432603010064e-57,"down"
"IRX1",19,5,0.0493253724182013,"no",1.39808294889851e-13,"down"
"CRTC3",23,1,0.0495178701609086,"no",3.05871336100211e-15,"down"
"RDBP",23,1,0.0495448248857826,"no",NA,NA
"RFFL",23,1,0.0495939489825198,"no",1.69990085998821e-11,"up"
"RAD51L3-RFFL",23,1,0.0495939489825198,"no",NA,NA
"SIK1",22,2,0.0496015484703613,"no",0.017368141530627,"down"
"SLX1B",23,1,0.0497568688837908,"no",0.133541377862627,"up"
"SLX1A",23,1,0.0497568688837908,"no",6.42940816953525e-05,"up"
"RGS5",22,2,0.049789817676048,"no",4.83466917602265e-05,"down"
"OCRL",24,0,0.0499359718511859,"no",3.12765462223041e-12,"up"
"TGFB1I1",24,0,0.050018628840017,"no",1.08447558894312e-20,"down"
"LRRC8B",21,3,0.0501258811631718,"no",0.0163320039455875,"up"
"POLE",23,1,0.050133218004882,"no",2.28760115366195e-45,"up"
"BARX1",23,1,0.0503192726580758,"no",1.15593570019938e-06,"up"
"RGL1",22,2,0.0503357067842465,"no",1.22477318505008e-33,"down"
"C3orf38",23,1,0.05041885140121,"no",3.16317294285066e-09,"up"
"MASTL",23,1,0.0505135412159382,"no",1.99783416691821e-42,"up"
"RPS6KB2",23,1,0.0507632704579792,"no",3.58570122796444e-72,"up"
"ATF1",24,0,0.0507772714749626,"no",0.000249356528885824,"down"
"ALG3",19,5,0.0508581894365592,"no",8.03034693935717e-110,"up"
"LYPD1",23,1,0.0509267309216816,"no",2.66762734537361e-22,"up"
"SHKBP1",22,2,0.0511528292302762,"no",1.50379008913316e-58,"up"
"PRR5",24,0,0.0515468157208924,"no",8.83744394407451e-05,"down"
"FGD2",22,2,0.0517833802584832,"no",0.576982986320205,"down"
"LOC646214",16,8,0.0518249573500298,"no",NA,NA
"COLEC12",22,2,0.0519760890297501,"no",4.25570517498023e-08,"down"
"RPS27L",23,1,0.0519805139471809,"no",0.0168897932302875,"down"
"SIGLEC11",24,0,0.0520487388545982,"no",5.42391402058168e-06,"down"
"ATP2A3",24,0,0.0521023381543984,"no",6.98654643400715e-48,"up"
"ATG14",24,0,0.0525041609976961,"no",7.30523665472337e-22,"down"
"PAX2",23,1,0.052562627326728,"no",2.48288548365737e-30,"up"
"CHST6",22,2,0.0527687492422311,"no",4.13347330102383e-45,"up"
"FER",23,1,0.0528894675505826,"no",2.05475982844623e-34,"down"
"HNRNPCL1",22,2,0.0529420750010434,"no",3.67037328703791e-07,"up"
"OR2L13",21,3,0.0531967166086471,"no",1.610775374824e-15,"down"
"OLFM2",23,1,0.0532266284137965,"no",0.0230272877285825,"down"
"OVOL1",22,2,0.0532830313684514,"no",1.81807626811874e-35,"up"
"DTL",21,3,0.0532967953385719,"no",1.65384992619796e-151,"up"
"ONECUT2",21,3,0.0535322135944475,"no",1.21869552268603e-26,"up"
"AANAT",19,5,0.0535709678849233,"no",1.47809254878442e-10,"up"
"CYR61",23,1,0.0537481876546386,"no",2.32094412174499e-21,"down"
"DUSP10",20,4,0.0538026579843118,"no",0.334958575436193,"up"
"ATP8A1",23,1,0.0538616795680528,"no",7.54238418332664e-11,"down"
"ANGEL1",24,0,0.0539096245092762,"no",4.23109275495311e-08,"down"
"COL4A6",23,1,0.0541305906616985,"no",7.90331498622457e-13,"down"
"OTC",23,1,0.0543484581138764,"no",4.14746384655975e-07,"down"
"PRR5L",21,3,0.0543656578317083,"no",0.00132074197233113,"up"
"SLC19A1",23,1,0.0543902801040827,"no",5.80297977739927e-53,"up"
"CD300LG",22,2,0.0545041570057854,"no",1.54324564847445e-25,"down"
"SEMA3C",22,2,0.0545545054249446,"no",5.79523460732954e-21,"down"
