"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","DeleteriousDnDs","intogen_gene_role","tcga_deleterious_mutation_frequency","tcga_nrSamplesInMutData"
"XRCC1",343,2,0.532118940089049,"no",-0.0865411752679448,0.199528497330559,-0.0783606616382087,0.0955760116745024,263,0,NA,NA,0.5,"",0.00168228791155972,8322
"GPHN",342,2,0.532234774898655,"no",0.0711855414234572,0.175704142738923,0.0031733402618906,0.0268247938290246,259,0,NA,NA,0.6,"",0.00228310502283105,8322
"UBE2Q1",330,3,0.532237882382422,"no",0.0156871429786656,0.186290837210941,0.0645326728312873,0.173590168067055,250,1,NA,NA,1.33333333333333,"",0.00144196106705119,8322
"MYCN",340,3,0.532447498872391,"no",0.0845669780249174,0.12644326541533,0.0607532277355613,0.0783292761536216,256,1,NA,NA,0.625,"GBM_Act,MBL_Act,NB_Act,PIA_Act,SBCC_Act,UCEC_Act",0.00192261475606825,8322
"ULK1",337,6,0.532965962941925,"no",0.0720215286800832,0.119355645883687,0.0429708379270145,0.401262856197165,253,4,0.358806914605743,"no",0.35,"",0.00324441240086518,8322
"IQGAP2",328,7,0.533250253476545,"no",0.0457788403828105,0.131669800660295,0.0229306998196901,0.0537170600274177,250,5,0.429224310636517,"no",0.529411764705882,"",0.00576784426820476,8322
"TCF12",334,6,0.533411941306922,"no",-0.00695887810280214,0.175051353121268,-0.0357726420058524,0.149471635496464,249,4,0.834216925279771,"no",1.75,"",0.00576784426820476,8322
"DDX59",321,18,0.534345665743118,"no",-0.0874477719580493,0.177331944858404,-0.0913949289616213,0.153762250507228,239,12,0.48121619297446,"no",7,"",0.00120163422254266,8322
"GMCL1",350,2,0.53447218376933,"no",0.00586787948549487,0.141280595827252,-0.120468827644594,0.0814197569145433,265,1,NA,NA,0.666666666666667,"",0.00108147080028839,8322
"HLA-C",335,3,0.534627996908031,"no",-0.053065334307623,0.188785807612648,-0.0918964591622812,0.101075875875336,257,1,NA,NA,1,"",0.00192261475606825,8322
"PHF20L1",300,15,0.534709454477706,"no",0.0531553343934345,0.157659318279497,0.0182205490861869,0.122397375902419,227,9,0.486619003427511,"no",4.6,"",0.00961307378034126,8322
"HIC2",312,5,0.53479804333332,"no",0.112093559789659,0.170372494065305,0.181777574083063,0.173406634980759,232,2,0.636632218553011,"no",0.75,"",0.00180245133381399,8322
"RCOR1",335,4,0.534801653351022,"no",-0.0224018998031165,0.215382371268517,-0.0444708939724393,0.0988802245939809,249,2,0.661387136224207,"no",1.66666666666667,"",0.00120163422254266,8322
"RRH",350,2,0.534844195478459,"no",0.0399195476910151,0.182070732043222,0.0298632223984769,0.104812642239167,264,1,NA,NA,0.75,"",0.000961307378034126,8322
"IVNS1ABP",334,3,0.535263536148638,"no",0.0178015390284626,0.145461413942314,-0.0543531839627141,0.18456294959157,252,3,0.517963979104732,"no",1,"",0.00276375871184811,8322
"AKAP10",333,3,0.53528009050974,"no",-0.066218258004817,0.226141899294655,-0.0687835865619964,0.0437284196193735,251,2,0.134404707342087,"no",1.66666666666667,"",0.000841143955779861,8322
"SLC47A2",328,3,0.535424206076422,"no",0.0608843254688241,0.163236549053805,-0.0228312256279173,0.176140273672825,249,0,NA,NA,0.571428571428571,"",0.00132179764479692,8322
"IQCA1",326,10,0.53561141156297,"no",0.0504516727504055,0.117427508673787,0.0868115643324245,0.119702191884299,244,5,0.749182658317024,"no",0.916666666666667,"",0.00264359528959385,8322
"XRCC3",328,2,0.535691490611591,"no",-0.0704037288306671,0.221580764142383,-0.0292385069079564,0.12210152930811,245,0,NA,NA,0.6,"",0.000720980533525595,8322
"TAF5",348,2,0.536199544240827,"no",-0.250570537247555,0.330709731405188,-0.129709951716156,0.0238711740437135,263,2,0.490307961826695,"no",1,"",0.00252343186733958,8322
"WDR16",340,4,0.536493219452497,"no",NA,NA,NA,NA,0,0,NA,NA,1,"",0,8322
"MASP1",311,3,0.536746899394269,"no",NA,NA,NA,NA,240,2,0.66472449699487,"no",0.571428571428571,"",0.00264359528959385,8322
"ARHGAP22",323,5,0.537319879890123,"no",-0.0339252753063615,0.160156816941331,-0.0513239895749555,0.0650748935181269,246,4,0.563781213157506,"no",0.777777777777778,"",0.00240326844508532,8322
"LRRN2",333,3,0.537347458526605,"no",0.0404797456295603,0.165702757796699,0.141199008209606,0.228149709905747,247,2,0.756249223262309,"no",0.363636363636364,"",0.00324441240086518,8322
"MEF2C",344,2,0.537435475586149,"no",-0.00457284948136136,0.144552415959319,-0.12388008407285,0.0710401315926197,261,2,0.307387535550613,"no",0.6,"",0.00168228791155972,8322
"GSK3A",344,3,0.537959537755467,"no",-0.00315482034396601,0.138636371052866,0.0425238597297609,0.130491895375475,261,3,0.414388462538205,"no",1.33333333333333,"",0.00132179764479692,8322
"SRR",341,2,0.538204450411532,"no",-0.11665645902921,0.192584532622339,-0.0877280730191558,0.0744785151726552,261,1,NA,NA,0.75,"",0.000720980533525595,8322
"ITCH",327,4,0.538496559973536,"no",-0.0383371393610298,0.11425512225803,-0.0469564382407971,0.0588166983238779,244,3,0.115622128230932,"no",1.25,"",0.00288392213410238,8322
"MAK",327,5,0.538637591400487,"no",-0.132055234836239,0.257583331597165,-0.0617847050953258,0.109783449718174,255,3,0.440880320150462,"no",0.857142857142857,"",0.00264359528959385,8322
"SMARCA5",340,4,0.538736232000069,"no",-0.268567431264333,0.367573511390276,-0.257831711482722,0.367565434694112,257,2,0.593179491736588,"no",0.833333333333333,"",0.00168228791155972,8322
"SEMA4A",321,2,0.539038972589088,"no",-0.00738250390023789,0.191726416370285,-0.105463564108732,0,243,2,0.530280199523899,"no",0.428571428571429,"",0.00192261475606825,8322
"MUSK",327,6,0.539888979742961,"no",-0.0315345228649199,0.180493483090711,-0.0434943053954751,0.188120054661519,251,4,0.505411035508386,"no",1.16666666666667,"",0.00372506608988224,8322
"VANGL2",318,4,0.539978421143959,"no",-0.0971762495558947,0.275933506865637,-0.0720808094987924,0.0196750532891733,242,2,0.822016477613209,"no",0.833333333333333,"",0.000961307378034126,8322
"TYRO3",335,2,0.540283060047233,"no",-0.00140632965553898,0.143253957317489,0.0240598520667358,0.0870019234433072,255,1,NA,NA,0.75,"",0.00204277817832252,8322
"CHRND",346,3,0.540284583705232,"no",-0.0419160811917084,0.16111130202035,-0.0475662929897683,0.209591275608213,259,1,NA,NA,0.363636363636364,"",0.00180245133381399,8322
"RIT2",329,2,0.540304661478169,"no",-0.145049856517524,0.190631552191431,0.0317909965170016,0.0082697728799109,250,2,0.432156703434655,"no",1,"",0.00252343186733958,8322
"HAND2",336,5,0.540562899871154,"no",0.0357790996753349,0.132222270168161,-0.0393496517578318,0.0808110365226401,253,3,0.758130908910427,"no",3,"",0.00120163422254266,8322
"FBXO11",340,3,0.54093746375433,"no",-0.0703514678096987,0.233579624953799,-0.119290351863692,0.0994377899664824,256,2,0.674814331113435,"no",1,"BLY_LoF,NHLY_LoF",0.00324441240086518,8322
"CYP2E1",324,4,0.54119426545243,"no",0.00754534571577446,0.132153730402194,-0.000964304453072697,0.174652336302279,245,2,0.799778250090871,"no",0.833333333333333,"",0.00192261475606825,8322
"SIRPA",329,2,0.541199543445926,"no",0.135094143499038,0.139971552693547,0.165854876858483,0.020898873870821,248,1,NA,NA,0.375,"AML_LoF,CESC_LoF,COREAD_LoF,HGG_LoF,MBL_LoF",0.00108147080028839,8322
"CD109",323,5,0.541260906335084,"no",-0.155086516405412,0.278048117953471,-0.0272121319469057,0.21153875937328,242,3,0.616739389250926,"no",1,"",0.00480653689017063,8322
"DUOX2",323,8,0.541579393019041,"no",-0.068215079129691,0.20981152084256,-0.0113123034353299,0.0913938141807034,241,6,0.346434913108424,"no",0.647058823529412,"",0.00336457582311944,8322
"TFAP2A",333,2,0.541653549745564,"no",0.0289218190255296,0.171427784541244,0.176344756198916,0.233483622048448,252,1,NA,NA,0.428571428571429,"",0.00156212448930546,8322
"CBFA2T2",333,2,0.542068044178706,"no",-0.0734033411981519,0.187546490480057,-0.16563793469662,0.023236380879233,254,1,NA,NA,0.428571428571429,"",0.00192261475606825,8322
"COL28A1",291,8,0.542201120784198,"no",-0.00869106777484024,0.13822615461011,-0.0574738191028465,0.121191193151829,220,4,0.41916890473815,"no",1.28571428571429,"",0.00528719057918769,8322
"PDE6D",354,2,0.542239910879523,"no",-0.0373872006757942,0.178137153876686,-0.153617955172769,0.120959574203289,263,2,0.191323245136559,"no",1.5,"",0.000240326844508532,8322
"ESR1",336,2,0.54292985498849,"no",-0.0868431545053725,0.170374294249032,0.0333176335105141,0.0305078862736139,255,1,NA,NA,0.375,"BRCA_Act,LUSC_Act,OS_Act,SBCC_Act,UCEC_Act",0.00228310502283105,8322
"EPB41L4A",338,3,0.543163172359262,"no",-0.259849210167157,0.3723960605402,-0.125903045330958,0.281711559882994,260,1,NA,NA,1,"",0.00348473924537371,8322
"GRB2",332,2,0.543502125120284,"no",-0.0707190627012257,0.192135042657199,-0.0571356953318593,0.0313658574218693,254,1,NA,NA,1,"",0.000720980533525595,8322
"GSTP1",325,2,0.543881813660456,"no",-0.0505735522918369,0.184515333922387,-0.0305159289398108,0.0950181411362312,244,1,NA,NA,1.5,"",0.000600817111271329,8322
"SETDB1",312,3,0.544059978338651,"no",-0.131713939756587,0.214725866349623,-0.168615433433002,0.150268824146616,233,3,0.372766336183754,"no",0.454545454545455,"CLL_Act,HC_Act,MESO_Act",0.0045662100456621,8322
"POC1B",348,4,0.544315968809583,"no",0.0252444249403706,0.188826628748176,0.166267188751267,0.0635129409996519,260,2,0.573135022747642,"no",1.66666666666667,"",0.00144196106705119,8322
"TET1",331,3,0.544359426336266,"no",-0.164896337690674,0.206447419807497,-0.212755202624975,0.0683700100476065,252,3,0.382718368697314,"no",0.333333333333333,"GBM_ambiguous,HC_ambiguous,RPC_ambiguous,SBCC_ambiguous,ST_ambiguous",0.0091324200913242,8322
"BACH2",321,10,0.544599381977485,"no",0.0358420909214211,0.156313005136642,0.0390003897624105,0.167068044144045,244,8,0.825687058702917,"no",1.57142857142857,"",0.00264359528959385,8322
"URI1",318,7,0.544796174126167,"no",-0.334185200677039,0.3403888846303,-0.330452377439902,0.131591536902487,242,3,0.460897803759825,"no",2,"",0.00240326844508532,8322
"HES3",340,2,0.546174873610207,"no",-0.113316906388026,0.213477838953249,0.0619620187366563,0.0142450214372338,261,2,0.375355709161084,"no",1.5,"",0,8322
"ATG2A",319,7,0.54676926945844,"no",0.104214764496177,0.165208864717046,-0.00354157220194453,0.215296103996654,241,3,0.345497449890171,"no",0.529411764705882,"",0.00348473924537371,8322
"NEK8",339,2,0.546844238497607,"no",-0.152437872138932,0.240145344158809,-0.133405222961773,0.115641730455391,255,2,0.459063898839567,"no",0.428571428571429,"",0.00252343186733958,8322
"PTAFR",351,2,0.546950091709935,"no",0.0587897598332973,0.150359644941712,0.0409061023839151,0.0711518466606529,268,1,NA,NA,0.5,"",0.000120163422254266,8322
"LMNA",328,2,0.547202577611768,"no",-0.119800755978048,0.22286506633496,-0.159410946448928,0.113841647009417,249,2,0.530179996483948,"no",0.571428571428571,"",0.00132179764479692,8322
"ZHX2",297,4,0.54740036094449,"no",0.0187193549714149,0.180329147500078,-0.0543554825183696,0.0750365813457862,222,3,0.718956935918339,"no",0.5,"",0.00288392213410238,8322
"LETM2",327,3,0.547458209450668,"no",0.0201174662422374,0.133790190595262,0.130747644140094,0.0793352518775269,245,3,0.4666324418755,"no",1,"",0.00120163422254266,8322
"DDX54",327,9,0.547640441761644,"no",-0.439560487003772,0.273176466125303,-0.346404443965025,0.405366969911755,248,7,0.501710243020211,"no",3,"",0.00192261475606825,8322
"ALDH1A3",333,2,0.547646630010553,"no",-0.0894385283991165,0.201324138171861,-0.0217681580711989,0.0586684761059622,253,1,NA,NA,1.5,"",0.00264359528959385,8322
"ZMYND12",344,2,0.548476822552743,"no",-0.0793404921068685,0.162934437161636,-0.148352335472604,0.0881975692678533,261,1,NA,NA,1.5,"",0.00168228791155972,8322
"SMARCC1",326,14,0.548784065578703,"no",-0.062200034885177,0.167389738027295,-0.0365016177223402,0.121369891725798,248,8,0.762793008246126,"no",2.14285714285714,"",0.00360490266762797,8322
"LSR",329,2,0.549301428908435,"no",0.0634533799906601,0.110766367667474,0.00863034586584215,0.0569703276578884,253,2,0.682539683845255,"no",0.555555555555556,"",0.00168228791155972,8322
"HCN1",288,7,0.549310371018634,"no",-0.0200732441174919,0.211711276189599,0.0459483049437142,0.364849977946909,218,2,0.364229502214268,"no",0.409090909090909,"",0.00732996875751021,8322
"CACNB1",332,2,0.549338985814782,"no",-0.0354653326112542,0.20299006257832,-0.0207080421991453,0.0696841255824625,250,2,0.345183414570774,"no",0.8,"",0.000360490266762797,8322
"ORC6",344,2,0.549939224479707,"no",-0.0167440300082037,0.14045803586712,0.0355049135716743,0.0030252469786273,262,0,NA,NA,4,"",0.000720980533525595,8322
"KAT6B",318,10,0.550383762040941,"no",-0.189469049922593,0.205910952862784,-0.172875417328483,0.214676697579677,242,5,0.649290441350569,"no",0.705882352941177,"BRCA_Act,MBL_Act,PRAD_Act",0.00516702715693343,8322
"NSUN2",319,4,0.55040318264884,"no",-0.0191152143697075,0.184727654712524,-0.0039201265621883,0.147506167719989,236,4,0.379884321902517,"no",0.833333333333333,"",0.00240326844508532,8322
"MBD1",326,2,0.550609207437981,"no",0.0142435519075504,0.208448599067856,0.0013592859729363,0.0283596623475908,246,1,NA,NA,1.33333333333333,"",0.0045662100456621,8322
"SOHLH2",339,2,0.550622305467935,"no",NA,NA,NA,NA,254,1,NA,NA,0.75,"ST_Act",0.00216294160057678,8322
"OR2B11",323,2,0.550996691864067,"no",0.0816482454849149,0.118732963675305,0.163279130802924,0.041291260889783,242,1,NA,NA,0.375,"",0.00132179764479692,8322
"USP6NL",324,5,0.55119325817373,"no",0.0331952781581042,0.180504795619399,0.0464645462782231,0.0922968153541149,248,2,0.814739670309014,"no",0.666666666666667,"",0.00240326844508532,8322
"SDC1",345,2,0.551430153721136,"no",0.0428553671952803,0.141877414775268,-0.0250062610127982,0.193843707534779,259,2,0.490691401390871,"no",1.33333333333333,"",0.000600817111271329,8322
"EPHA3",309,6,0.551878648068982,"no",0.086548086530011,0.109331938040989,0.0443585076016237,0.0675446895866273,234,4,0.178825831116914,"no",0.368421052631579,"BRCA_ambiguous,CM_ambiguous,COREAD_ambiguous,ESCA_ambiguous,PRAD_ambiguous",0.00829127613554434,8322
"TRIP12",309,27,0.552111983781973,"no",-0.0867171403589405,0.221784369178757,-0.111290626880623,0.292025231070553,231,23,0.937602181102693,"no",2.5,"",0.009492910358087,8322
"ACSL6",339,3,0.552700087737772,"no",0.0303277841096111,0.18466238927916,-0.0173833789692725,0.0337970957782987,258,3,0.480320302659523,"no",0.833333333333333,"",0.00252343186733958,8322
"DOCK9",319,7,0.552775052011297,"no",0.0694275020878319,0.174252063509727,0.107944642696506,0.111566264167413,238,5,0.245055884805674,"no",1.14285714285714,"",0.0045662100456621,8322
"CA5A",341,2,0.552892045249934,"no",0.00424301364784697,0.137700453915606,0.0162034001270964,0.00579212994115245,255,1,NA,NA,0.6,"",0.000480653689017063,8322
"CCDC6",344,2,0.553243950085385,"no",0.0347315454178336,0.160084873158045,0.0439507971723889,0.0980063305400292,261,2,0.868847284392012,"no",1,"COREAD_LoF",0.00264359528959385,8322
"PROL1",341,2,0.553685955428349,"no",NA,NA,NA,NA,0,0,NA,NA,0.75,"",0.00156212448930546,8322
"SUSD1",334,3,0.555078859788863,"no",0.0376464587190803,0.164601379481857,0.0561248203585317,0.0500363382397942,253,2,0.311970191765241,"no",1.33333333333333,"",0.00264359528959385,8322
"BAG6",319,7,0.555125897725694,"no",-0.0515017424873983,0.234095907427856,-0.128054457845038,0.0664750585465953,244,3,0.492018336047215,"no",1.28571428571429,"",0.00324441240086518,8322
"GJC3",325,2,0.555347280854614,"no",-0.16637881465786,0.213413033857666,-0.255116420897377,0.096612768794108,245,2,0.203849030700206,"no",1,"",0.000841143955779861,8322
"FRMD6",335,3,0.555459392000446,"no",-0.0685120940262404,0.170069742538897,-0.0162112490182331,0.0604458411359513,256,1,NA,NA,0.5,"",0.00228310502283105,8322
"PTPN4",342,4,0.555609127198296,"no",0.061808343793411,0.170859820471705,-0.0409673334899289,0.122852146033294,259,1,NA,NA,1,"",0.00564768084595049,8322
"NCOR1",315,10,0.555714257563159,"no",-0.0635942262496805,0.180925784077488,0.0113296246202778,0.346436663481244,240,8,0.855987637199102,"no",1.07692307692308,"BLCA_LoF,BRCA_LoF,CH_LoF,DLBCL_LoF,HNSC_LoF,MBL_LoF,MESO_LoF,PRAD_LoF,SCLC_LoF",0.0134583032924778,8322
"MYLK3",330,3,0.556071717460454,"no",-0.0209701389124175,0.166484603874248,0.0332160482613925,0.103926701091756,251,3,0.286235131256266,"no",0.444444444444444,"",0.00168228791155972,8322
"SETBP1",308,8,0.556595122675119,"no",0.0290935500056039,0.19148096355002,0.00989609690629975,0.229279147814492,235,6,0.0675159465932903,"no",0.375,"ACC_Act,PCPG_Act,RCCC_Act,THCA_Act",0.00600817111271329,8322
"DSTYK",329,5,0.556778907793652,"no",-0.0970835977220099,0.213642082373103,-0.0322101113354143,0.217680304002135,246,2,0.446071886018765,"no",0.666666666666667,"",0.00156212448930546,8322
"NR4A2",341,6,0.556864000199457,"no",-0.0043676110963698,0.140902199093541,0.0635009650876673,0.0801614112694399,258,3,0.833559632199784,"no",0.777777777777778,"",0.00408555635664504,8322
"PWWP2A",332,13,0.55730498911341,"no",-0.0882552987816604,0.189722672771392,-0.100942119984298,0.0894676790612672,246,10,0.660295841001741,"no",1.16666666666667,"",0.00228310502283105,8322
"ITGA5",335,2,0.557528594588245,"no",-0.063402810837322,0.233844267955485,-0.195613832734217,0.154829236147388,254,0,NA,NA,0.25,"",0.00348473924537371,8322
"MAP3K11",329,3,0.557757653082499,"no",-0.0360606797689852,0.150141028331058,-0.15489504199073,0.114221941663099,247,0,NA,NA,0.833333333333333,"",0.00252343186733958,8322
"CLASP1",338,5,0.55792565721616,"no",-0.110184913984926,0.207164824041513,-0.1164731855733,0.126724935858331,0,0,NA,NA,0.636363636363636,"",0.00576784426820476,8322
"G3BP2",337,4,0.5579503240035,"no",-0.13681899102342,0.209252540991651,-0.0326625561268978,0.259936901598006,257,2,0.290792980422465,"no",1.66666666666667,"",0.00144196106705119,8322
"TMTC4",316,3,0.558276760044417,"no",0.00774944523505874,0.142799505736733,0.0442415679890798,0.044212331318655,239,1,NA,NA,0.444444444444444,"",0.00240326844508532,8322
"PHIP",326,6,0.558506924353592,"no",-0.00325807813098307,0.166041284510171,-0.0192449842245674,0.125064496944429,246,6,0.428202290827653,"no",1.16666666666667,"",0.00588800769045902,8322
"CACNA2D2",333,2,0.559444446592918,"no",-0.059173887747127,0.195523191030378,0.00393572664998351,0.308724195504417,251,3,0.611163841854183,"no",0.444444444444444,"",0.00120163422254266,8322
"ARHGAP24",329,8,0.559476613771754,"no",0.0144646479334044,0.141003996955433,0.002693127982217,0.0939007622643846,253,2,0.726412623552464,"no",0.9,"",0.00336457582311944,8322
"DDX25",328,2,0.560294429658229,"no",0.0299244711602556,0.155028335052777,-0.0739748171802737,0.147253364792773,245,1,NA,NA,0.428571428571429,"",0.00108147080028839,8322
"PLEKHG6",333,2,0.560540434009227,"no",-0.00633644405858886,0.15872037174902,-0.11049516920923,0.00879214104972048,250,1,NA,NA,0.5,"",0.00264359528959385,8322
"ADCY9",326,4,0.56095176952987,"no",-0.0146699757501629,0.134251850274052,-0.0595866534076702,0.0556399138337188,246,4,0.786953019354544,"no",0.857142857142857,"",0.00240326844508532,8322
"KLHL38",297,2,0.561163417347055,"no",-0.00151882997225823,0.179241174372449,0.143512199409872,0.126164689898627,221,1,NA,NA,0.363636363636364,"",0.00288392213410238,8322
