"","#wt","#mut","pvalue","is_significant"
"HSP90B1",11,0,0.049654651918325,"no"
"THRAP3",11,0,0.0496798046124287,"no"
"RABL3",11,0,0.049772115613646,"no"
"TFPT",11,0,0.0498729699887286,"no"
"LIFR",11,0,0.0499150393254476,"no"
"GRAP",11,0,0.0499571361367337,"no"
"CCRL1",11,0,0.0500582806438301,"no"
"PHLPP1",11,0,0.0501426887738594,"no"
"WDR38",11,0,0.0503372455462038,"no"
"NR2F6",10,1,0.0504525305802213,"no"
"NUDT15",10,1,0.05048823256867,"no"
"ELP3",11,0,0.0505238894103307,"no"
"TYW5",11,0,0.0505408835428811,"no"
"ATRIP",11,0,0.0506174118592644,"no"
"VAV3",11,0,0.0506514531971399,"no"
"CAMK4",11,0,0.0507366339985001,"no"
"CYP2S1",11,0,0.0508987826248213,"no"
"EPHA1",11,0,0.0509329701634186,"no"
"PPP1CC",11,0,0.0510870337756126,"no"
"FGFR3",9,2,0.0511043014704219,"no"
"PCOLCE2",11,0,0.0511298930656297,"no"
"NME5",11,0,0.0512156949875785,"no"
"KDR",10,1,0.0515230189598027,"no"
"PPP1R16A",8,3,0.0516413938716157,"no"
"MEIS2",11,0,0.0516895953918433,"no"
"YES1",11,0,0.0517068916930929,"no"
"CCAR1",11,0,0.0517241924612668,"no"
"CPEB2",11,0,0.0517414976970062,"no"
"ATOH1",11,0,0.051932150343951,"no"
"TBC1D22A",11,0,0.0519668726189702,"no"
"UBL4B",11,0,0.0519755559856557,"no"
"HOXA1",11,0,0.0522104302702595,"no"
"UNC45B",11,0,0.0523587334539057,"no"
"RAB8A",11,0,0.0524461222032437,"no"
"PCK1",11,0,0.0525511370602004,"no"
"KCNQ5",11,0,0.0525861780012565,"no"
"METTL1",11,0,0.0526037052227261,"no"
"ZRANB2",11,0,0.0528759531979668,"no"
"GJB2",10,1,0.0532776351061899,"no"
"CIAO1",11,0,0.0532819324350101,"no"
"WRNIP1",10,1,0.0533614302652639,"no"
"FCN1",10,1,0.0537631810382841,"no"
"HECTD1",11,0,0.0538864649136656,"no"
"OR51A4",11,0,0.0539221891880144,"no"
"OR51A2",11,0,0.0539221891880144,"no"
"TTN",5,6,0.0540639147506868,"no"
"CCNA2",11,0,0.0544782466727222,"no"
"MTOR",10,1,0.0545073191792353,"no"
"NR1H4",11,0,0.0545413030114856,"no"
"KLF5",8,3,0.0545443223787518,"no"
"PREX1",11,0,0.0547398449938388,"no"
"GRIK5",11,0,0.0548755323080716,"no"
"SIRT6",9,2,0.054975307203159,"no"
"KPNA2",10,1,0.05504910733811,"no"
"SRR",10,1,0.0551923653948091,"no"
"SND1",11,0,0.0553570288575842,"no"
