"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"FCGR2A",15,0,0.949709439776464,"no",5.66274036684312e-07,"up"
"HDAC6",13,2,0.949785736400535,"no",0.104615117548309,"up"
"ZRANB3",13,2,0.94987091356194,"no",0.0435287902888757,"up"
"MTA1",13,2,0.949894124181172,"no",8.7400132698966e-09,"up"
"IRS2",14,1,0.949904310134312,"no",0.905441599102974,"up"
"RHOQ",15,0,0.950068537086743,"no",0.620404956637259,"up"
"DCAF6",13,2,0.950125770845103,"no",0.086137423545367,"down"
"PATZ1",14,1,0.950149421691977,"no",0.228605702336096,"up"
"SCN2B",14,1,0.95016424683103,"no",0.135670074711444,"down"
"GATA6",15,0,0.950183024392597,"no",0.0338010613739141,"down"
"ELAVL2",11,4,0.950253073279702,"no",0.435225319279999,"up"
"KCNH5",12,3,0.950309658025625,"no",0.0514004969548744,"up"
"CLCN1",12,3,0.950429746427067,"no",0.819386575792464,"down"
"HOXA10",15,0,0.950439871211414,"no",0.0241479033041833,"up"
"PLEKHG3",13,2,0.950754687185217,"no",0.0222475120305769,"up"
"P2RY2",15,0,0.95099282239815,"no",0.937219921207027,"down"
"YWHAE",14,1,0.951010925500402,"no",1.42675209154342e-07,"up"
"NID2",13,2,0.95102883742331,"no",0.100185671003706,"up"
"TRMT5",14,1,0.951040171754658,"no",0.00473851439068941,"up"
"CD300LF",15,0,0.951112694501866,"no",0.000109793673857164,"up"
"BDP1",14,1,0.951127828710085,"no",0.689188207585014,"down"
"RHOBTB3",14,1,0.951164316242478,"no",0.160588989147152,"down"
"LRRC8B",13,2,0.951226093874285,"no",0.0206328317311393,"up"
"KLHL17",13,2,0.95136985059757,"no",0.000151882073901013,"up"
"C1R",15,0,0.95184104296212,"no",0.837959139237178,"down"
"RASGRP1",13,2,0.951889136756642,"no",0.149232614998426,"up"
"KCNA3",11,4,0.952008216363511,"no",0.971662985250488,"up"
"SMYD2",13,2,0.952076211840089,"no",0.417102621382323,"up"
"ARF6",13,2,0.952255268979227,"no",0.0921696302835672,"up"
"NUMA1",11,4,0.952536596595514,"no",0.793328248106939,"up"
"BAP1",15,0,0.9525471006377,"no",0.266206821192227,"up"
"DLST",13,2,0.9526636368576,"no",0.356304716482975,"up"
"MAPK7",13,2,0.952767147761892,"no",0.515442746528294,"up"
"SLC38A6",13,2,0.95284097569318,"no",5.822158468835e-08,"up"
"CACNA1E",12,3,0.952846052800775,"no",0.135600015307759,"up"
"LDLRAD3",13,2,0.952907343639099,"no",2.24205277789427e-05,"up"
"CNTNAP2",13,2,0.952951548334124,"no",0.00425477465338098,"up"
"PKN2",14,1,0.953004205894677,"no",0.231278230645161,"up"
"TTC24",13,2,0.95306926884358,"no",0.928129491604195,"up"
"ESAM",13,2,0.953201428809716,"no",0.55863473717864,"down"
"MAP3K10",15,0,0.95324501291879,"no",0.000705778562963877,"up"
"SRR",13,2,0.9533332973355,"no",0.763047250225919,"down"
"OBP2B",14,1,0.953406376768068,"no",0.105472975836155,"up"
"PIAS1",15,0,0.953590932663737,"no",0.244884984472009,"down"
"FREM2",13,2,0.953807068943422,"no",0.0887774503013949,"up"
"VSTM1",13,2,0.954147288443949,"no",0.454252282134553,"down"
"PPARG",14,1,0.954181800400705,"no",0.494300195544683,"down"
"MAPK6",15,0,0.954376912929861,"no",0.00539137150581608,"up"
"TSSK1B",15,0,0.95439025683307,"no",0.609967638852905,"down"
"ART3",15,0,0.954430270112501,"no",0.1285303425681,"up"
"RAPGEF6",15,0,0.954503556021582,"no",0.000629294897376738,"up"
"TAAR5",15,0,0.95474938242914,"no",0.643157860601873,"down"
"TAS1R3",14,1,0.954789316966591,"no",0.84726538060188,"down"
"ZBTB40",14,1,0.954851090570651,"no",0.0724479547689185,"down"
"GMCL1",15,0,0.954934716884843,"no",0.000471785936030278,"up"
"PTGER4",12,3,0.955405599251292,"no",0.343934987172088,"down"
"DCN",15,0,0.955611341230707,"no",0.30594251383545,"down"
"RAB7A",14,1,0.955729237048179,"no",1.30513195776766e-05,"up"
"ZC3HAV1",14,1,0.955769751230624,"no",0.168667195783529,"up"
"COL6A5",13,2,0.955804990218588,"no",0.0989897538255987,"down"
"VSIG8",14,1,0.955965158153423,"no",0.893085449503987,"up"
"RHOC",13,2,0.955980018431655,"no",0.00244590362595392,"up"
"PSPC1",13,2,0.956140562349504,"no",0.000581169347294864,"up"
"CXorf21",15,0,0.95614426197246,"no",0.0693610393043305,"up"
"CLDN15",12,3,0.956151831098372,"no",0.0632457830315172,"up"
"RASAL2",14,1,0.956179989296567,"no",0.0939159471322839,"up"
"KLC2",12,3,0.956188157429653,"no",3.61120473031486e-10,"up"
"CCNE1",14,1,0.956200087274243,"no",2.57473510997806e-08,"up"
"SATB2",15,0,0.956208905175944,"no",0.00813190492158393,"up"
"TCEA1",14,1,0.956233567751437,"no",1.82967146664925e-08,"up"
"FN1",14,1,0.956380642174037,"no",0.0209066886705563,"up"
"GPC3",15,0,0.956511720827453,"no",0.59250787048543,"up"
"FBXW10",11,4,0.956534356837583,"no",0.236513099538633,"up"
"HES1",10,5,0.956646972351084,"no",4.98081691491341e-05,"up"
"ZNF232",14,1,0.956673621363021,"no",0.00290251359525355,"up"
"COL15A1",14,1,0.956793027944686,"no",0.87123973928643,"up"
"ARHGEF38",15,0,0.956902266705026,"no",0.741141866831513,"down"
"TTC21B",14,1,0.956918786257072,"no",0.652083100975477,"up"
"ANKRA2",15,0,0.957004244434276,"no",0.416025754802294,"down"
