"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"RNF213",17,2,0.426044387709142,"no",0.0487656062146722,0.124926170566618,0.0224386343119717,0.101919853471624,16,1,NA,NA,"BLCA_Act,ESCA_Act,LUSC_Act,MBL_Act,PRAD_Act,SBCC_Act,UCEC_Act","yes",0.0449438202247191,178
"ARAP3",18,2,0.426633981761632,"no",-0.101271470264011,0.176087160228441,0.0324990248616996,0.0412642079615422,16,2,0.459900138243131,"no","","yes",0.00561797752808989,178
"TTBK2",20,2,0.428958751380949,"no",-0.0839313852428164,0.165460646765987,-0.084093026122164,0.161732721418489,16,2,0.512417960003009,"no","","yes",0.00561797752808989,178
"TRIP11",18,2,0.444040377925033,"no",0.0167787394607406,0.102650320240119,0.0704280611648846,0.114019257215842,16,2,0.904912097963983,"no","BLCA_Act","yes",0.00561797752808989,178
"KMT2C",18,2,0.448838398630863,"no",0.0567170691733191,0.0940720870355444,0.13934310655531,0.141968093194057,15,2,0.0393420842925603,"no","ACY_LoF,AML_LoF,AN_LoF,BLCA_LoF,BRCA_LoF,CESC_LoF,CH_LoF,CM_LoF,COREAD_LoF,ESCA_LoF,EWS_LoF,HC_LoF,HNSC_LoF,LUAD_LoF,LUSC_LoF,MBL_LoF,NSPH_LoF,OV_LoF,PAAD_LoF,PAIS_LoF,PCPG_LoF,PIA_LoF,PRAD_LoF,RCCC_LoF,RPC_LoF,SCLC_LoF,SG_LoF,SSCC_LoF,ST_LoF,THCA_LoF,UCEC_LoF,VV_LoF","yes",0.0112359550561798,178
"ZNF350",19,2,0.451648186903238,"no",0.0193259208003907,0.0952903616190991,0.0013435751898702,0.0165178653470033,16,2,0.425247720655913,"no","","yes",0,178
"LYST",18,3,0.458568800354642,"no",-0.0277234925867443,0.11524019642149,-0.0761659324536982,0.133845696538873,15,3,0.30612702880607,"no","","yes",0.00561797752808989,178
"ALG8",20,2,0.465661090009113,"no",0.0959887276866884,0.173160313273141,0.169861757501192,0.021853071028855,17,1,NA,NA,"","yes",NA,178
"FAT3",16,5,0.465991924233195,"no",0.0482466476117833,0.151102755105771,-0.00974779981526583,0.0476879637483866,0,0,NA,NA,"BCNET_ambiguous,BRCA_ambiguous,CLL_ambiguous,CM_ambiguous,COREAD_ambiguous,DLBCL_ambiguous,ESCA_ambiguous,HNSC_ambiguous,LUSC_ambiguous,PAAD_ambiguous,PRAD_ambiguous,SBCC_ambiguous,ST_ambiguous,THCA_ambiguous","yes",0.0393258426966292,178
"BCHE",17,2,0.467332058872567,"no",0.250882860057963,0.200705934812432,0.0691785038048134,0.0824836357733326,14,2,0.52283661591672,"no","","yes",0.0168539325842697,178
"KIF24",20,2,0.46763215093256,"no",-0.130129130137524,0.144018591666211,-0.0249002554349815,0.141616814641112,16,2,0.884766230012688,"no","","yes",0.0168539325842697,178
"EP400",19,2,0.470285801700176,"no",-0.55815176143246,0.299050421810398,-0.60193754396061,0.00125335518907765,16,2,0.494038446117702,"no","","yes",0.0112359550561798,178
"NOMO2",18,2,0.474090383552328,"no",NA,NA,NA,NA,16,2,0.772235129379071,"no","","yes",0.00561797752808989,178
"CCKBR",18,2,0.480742058894981,"no",-0.0402461623904894,0.0932811365935152,-0.066754437074646,0.089200716715154,16,2,0.552093714289339,"no","","yes",0.00561797752808989,178
"SLC25A15",20,2,0.482015695724166,"no",-0.0485373330564476,0.142409171797179,0.0269962132145908,0.0811312110063581,17,1,NA,NA,"","yes",NA,178
"GJA4",19,2,0.486493010696583,"no",0.0193616459377019,0.0637378857276628,-0.00879931267431995,0.0842835727519041,16,2,0.771751107275675,"no","","yes",0.00561797752808989,178
"GREB1",18,2,0.487348676240305,"no",0.00139777845017956,0.115137069292073,-0.0620543793265758,0.0470428561559372,16,1,NA,NA,"","yes",0.0280898876404494,178
"CACNA2D1",18,2,0.490014573943246,"no",-0.052242622990417,0.120211813882643,-0.01893338273798,0.0583755399335586,14,2,0.660763158035129,"no","","yes",0.00561797752808989,178
"TCL1A",20,2,0.498420424635853,"no",-0.0432085469803027,0.160269119673823,-0.156065113805636,0.015330516831716,16,2,0.52388667164594,"no","","yes",NA,178
"BPTF",17,2,0.498498919215038,"no",-0.230090022887449,0.085984516999652,-0.142501714248052,0.175043973466844,15,1,NA,NA,"","yes",0.0224719101123595,178
"MFI2",16,2,0.502299068271981,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0,178
"COL19A1",18,2,0.506965646084966,"no",0.0106607870303855,0.111399532824031,-0.0457083740407174,0.00890424938152441,16,2,0.188958386733545,"no","","yes",0,178
"ANKRD36",18,2,0.514872610446131,"no",0.0583816988467864,0.0928222784827896,0.0217392413914679,0.0457129768404174,0,0,NA,NA,"","yes",NA,178
"NCOA3",17,2,0.522396414142381,"no",0.00782034685295173,0.258366034427326,0.0184636180819097,0.0680019415299384,14,2,0.449118858844197,"no","","yes",0.00561797752808989,178
"CFTR",17,2,0.529980703260614,"no",0.0313594875060468,0.0759632662058404,-0.0325327291016609,0.103998133817388,15,2,0.185357776712144,"no","","yes",0.0112359550561798,178
"WNK4",17,2,0.531430144820438,"no",-0.0136291783229011,0.0991227036914929,-0.0155932047561993,0.0217971801984313,16,2,0.611990643452762,"no","MBL_ambiguous","yes",0.0112359550561798,178
"ST18",18,3,0.532417596301561,"no",-0.101633628026797,0.234750991198517,0.0166400772835838,0.162282064350677,16,2,0.277706279939223,"no","","yes",0.0224719101123595,178
"BTN3A2",17,2,0.53301151996952,"no",0.0253339073993908,0.15247976497485,-0.0874337241961697,0.0378480463286953,15,2,0.297027469478195,"no","","yes",0.00561797752808989,178
"TNS3",16,2,0.537903679213699,"no",-0.0920331655218429,0.145600821046953,-0.0118536458864782,0.0784475257691184,13,2,0.536043942731226,"no","","yes",0.00561797752808989,178
"ZFHX3",17,3,0.539147664327421,"no",-0.430856346237832,0.210942306951231,-0.482813436650508,0.0864902371334645,15,2,0.789650732358337,"no","BLCA_LoF,BRCA_LoF,DLBCL_LoF,MM_LoF,PAAD_LoF,PRAD_LoF,THYM_LoF,UCEC_LoF,VV_LoF","yes",0.0168539325842697,178
"MC5R",18,2,0.541226223120596,"no",-0.0102180758793733,0.168777483473938,-0.194957301158203,0.145218880589972,16,2,0.660506465540527,"no","","yes",0.0112359550561798,178
"IL6R",20,2,0.545397306351934,"no",-0.0863175033338658,0.115345798080702,-0.0856523742703161,0.0372415351180739,16,2,0.636439460097712,"no","","yes",0,178
"ATP2C2",19,3,0.54560954082816,"no",-0.0196039926455115,0.22449555763946,-0.0900550911892953,0.146257477562931,16,2,0.501605103510098,"no","","yes",0.0112359550561798,178
"CHUK",18,2,0.547388190356489,"no",0.0153950021380628,0.072754340461367,-0.0377877732523545,0.0124619678401519,16,2,0.0564006303921584,"no","","yes",0,178
"PKHD1L1",15,3,0.552291898392539,"no",-0.0309815342811836,0.109207048042982,0.0166265066311772,0.030855152020515,13,3,0.780038832463695,"no","","yes",0.0112359550561798,178
"FGD6",19,2,0.555218619635488,"no",0.0898815613681655,0.10826139206393,0.0255989635437871,0.045120915707166,16,2,0.599577011583311,"no","","yes",0.0112359550561798,178
"CPEB4",19,2,0.556341940416374,"no",-0.0375730797837477,0.126194379290366,-0.0360149688559713,0.0317158259424991,15,2,0.661971323968897,"no","","yes",0.0112359550561798,178
"HS3ST1",18,2,0.561526983466824,"no",0.0772288106232334,0.0685254484199941,0.0363578279866944,0.049154941781758,16,2,0.435444968653957,"no","","yes",0,178
"CDC42BPG",20,2,0.56343356975486,"no",0.115459019577041,0.095010546009931,0.106041664652101,0.0143404997040151,16,2,0.312763465681333,"no","","yes",0.0112359550561798,178
"SRGAP2",20,2,0.572104958134136,"no",-0.00878229890987469,0.201829343430195,0.00140197186362915,0.0581493837644493,0,0,NA,NA,"","yes",0,178
"DOPEY1",17,3,0.572652723690421,"no",-0.00555444497496725,0.124378663033404,-0.0592239658733009,0.0344191413240812,15,3,0.371273369892134,"no","",NA,0.0168539325842697,178
"SEMA4D",19,2,0.573429658261704,"no",-0.0410492804142075,0.0786872825227382,0.0223889524003575,0.136816042105404,15,2,0.187307905183752,"no","","yes",0,178
"ARHGAP29",20,2,0.585960253636848,"no",-0.0587268184771228,0.13944477753275,-0.0591040815640402,0.0818107672693548,16,2,0.268364022783929,"no","","yes",0.00561797752808989,178
"ACACB",17,2,0.58810421669071,"no",-0.0191526395440434,0.0810648931775372,0.0427519772405684,0.0471802382816246,15,2,0.426900107480615,"no","","yes",0.00561797752808989,178
"CYP2U1",20,2,0.595064792272567,"no",-0.034454937612302,0.160324106516966,-0.0707306515351436,0.0556260250816095,16,2,0.320009564478471,"no","","yes",0.00561797752808989,178
"FN1",18,3,0.602515208391214,"no",-0.0673034993327595,0.269513929089131,-0.277923432261505,0.190002557942284,16,2,0.69136887954048,"no","LUSC_LoF","yes",0.0337078651685393,178
"PDE3A",15,2,0.611934001863019,"no",-0.0741586318993226,0.125101931962005,-0.156836515978203,0.027029043577621,13,2,0.344912859876055,"no","","yes",0.0224719101123595,178
"SPEG",19,3,0.61204278244829,"no",0.00834846112645323,0.118141846917902,0.034009629180286,0.275532339429032,16,2,0.666132238116003,"no","","yes",0,178
"ARID5B",18,3,0.612906183928633,"no",-0.0995960395606818,0.126855367435135,-0.202333326522536,0.109222191689397,15,3,0.741624766572705,"no","","yes",0,178
"TTF2",19,2,0.614831299500514,"no",-0.0438052505041596,0.0951728896496354,-0.0840799056839869,0.066046688465804,16,2,0.459368538833157,"no","","yes",0.00561797752808989,178
"WDR6",19,2,0.633451940394607,"no",-0.042207326803581,0.126651321584035,-0.145516013079064,0.0737452755830411,16,2,0.383290885387091,"no","","yes",0.0112359550561798,178
"PFKL",20,2,0.633688460867132,"no",-0.0231645029429402,0.179334656147299,0.0430061503521111,0.0210014977840257,16,2,0.635568946276792,"no","","yes",0.0112359550561798,178
"GPR98",17,5,0.635216589912642,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,178
"CHD7",17,2,0.63926702654107,"no",0.0766584814605417,0.0954267410821645,0.101096693841724,0.0361643111642717,14,2,0.529462727949098,"no","","yes",0.0112359550561798,178
"ARHGEF5",18,2,0.650220382047362,"no",0.0115917344324431,0.175755685995243,0.108859286078475,0.0591309543771125,16,2,0.491860515758402,"no","","yes",0.00561797752808989,178
"PAPPA2",20,2,0.652518424562751,"no",-0.00669043306420474,0.114699295898713,-0.016866810675828,0.0596346470525985,16,2,0.632667362604611,"no","","yes",0.0224719101123595,178
"DGKD",20,2,0.657918939364165,"no",-0.0401912540382314,0.0719319765702523,0.0627846564299688,0.152880149389453,17,1,NA,NA,"","yes",0.00561797752808989,178
"TMTC4",16,3,0.678216783465987,"no",-0.0106756840832316,0.0531079885634671,-0.00561150742900706,0.0144094727097328,13,4,0.569273054463023,"no","","yes",0.00561797752808989,178
"PER2",20,2,0.681502410114951,"no",0.0186361060192766,0.139008322844715,0.0343959640170525,0.115674576321206,16,2,0.539701103351064,"no","","yes",0.00561797752808989,178
"NAV2",19,2,0.681943356946559,"no",-0.0250188687774864,0.0903614582659514,0.0796550616439045,0.0390972914380245,15,2,0.906245475015661,"no","","yes",0.00561797752808989,178
"MADD",19,2,0.692460209070595,"no",0.124319404759824,0.146573799804374,0.199968600977942,0.0167324628532625,16,2,0.6426512496028,"no","","yes",0.00561797752808989,178
"SCRT1",18,2,0.692516824092157,"no",-0.0760894690368064,0.175795169822199,-0.0203552748761774,0.0796258846217127,15,2,0.505661913522338,"no","","yes",NA,178
"RAPGEF4",18,2,0.693207733661474,"no",0.0177516663801831,0.0628771602048584,-0.0161206730339104,0.0841346182547536,16,1,NA,NA,"","yes",0.00561797752808989,178
"DNAH5",17,3,0.694122881134899,"no",-0.0491942706448722,0.100312081310782,0.00835962874908429,0.260612946737616,15,3,0.327180371121659,"no","","yes",0.0168539325842697,178
"MYOM2",19,2,0.700801493386,"no",0.12080151147505,0.101549811112988,0.035273630510286,0.141907828662105,16,2,0.428428168388874,"no","","yes",0.0168539325842697,178
"PRSS23",18,2,0.711672079767797,"no",0.116676338148508,0.107908757013984,0.119123476697986,0.0579318253113463,16,2,0.602513623708202,"no","","yes",0.0112359550561798,178
"DPP6",18,2,0.722870959789242,"no",0.0226703142051801,0.0472827680311055,0.0566996688759897,0.0342689991753376,0,0,NA,NA,"","yes",0.0168539325842697,178
"SAFB",20,2,0.724668244308523,"no",-0.0677387386549777,0.164119679960931,-0.058121371718565,0.047406602517653,17,1,NA,NA,"","yes",0.0112359550561798,178
"SETDB2",19,2,0.725276482752898,"no",-0.0339751216665291,0.184339177527494,0.102438582764935,0.00140978310913351,16,2,0.185823063667041,"no","","yes",NA,178
"TIAM1",18,2,0.725713063714234,"no",0.031792381248264,0.0975431082661538,0.0871689876578128,0.0971429903752972,16,1,NA,NA,"","yes",0.0168539325842697,178
"KCNQ2",17,2,0.731460852897076,"no",-0.0545544962936548,0.184759886206839,0.0109612643110503,0.0415379294248509,14,2,0.358614933943831,"no","","yes",0.0112359550561798,178
"PLEKHG4B",18,2,0.739856193486805,"no",-0.0231668705057754,0.127722201087155,0.155431360775355,0.142945993218174,17,1,NA,NA,"","yes",0.00561797752808989,178
"AATK",16,2,0.746328553080003,"no",0.00537482844703633,0.137817886187347,0.109102082891779,0.0978510768593148,15,1,NA,NA,"","yes",0.00561797752808989,178
"ERCC2",20,2,0.747409596626866,"no",-0.2364652248226,0.26616992299815,-0.10176342355571,0.0269371621636269,17,1,NA,NA,"BLCA_LoF","yes",0.00561797752808989,178
"MEIS2",19,2,0.748352470013943,"no",0.061796111283677,0.102719979079122,0.23922055923295,0.0612298456329565,16,2,0.610989959511109,"no","","yes",0.00561797752808989,178
